"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"14.06.2020","0,07077","0,07410","0,07410","0,07044","51,27M","-4,48%"
"13.06.2020","0,07409","0,07282","0,07427","0,07167","49,48M","1,76%"
"12.06.2020","0,07281","0,07109","0,07478","0,07055","78,66M","2,42%"
"11.06.2020","0,07109","0,07886","0,07925","0,06864","184,34M","-9,84%"
"10.06.2020","0,07885","0,07812","0,07897","0,07770","82,13M","0,86%"
"09.06.2020","0,07818","0,08020","0,08020","0,07722","102,63M","-2,37%"
"08.06.2020","0,08008","0,07882","0,08034","0,07802","78,93M","1,62%"
"07.06.2020","0,07880","0,07967","0,08073","0,07565","118,71M","-1,10%"
"06.06.2020","0,07968","0,07884","0,08113","0,07822","119,47M","0,92%"
"05.06.2020","0,07895","0,08204","0,08295","0,07885","197,16M","-3,79%"
"04.06.2020","0,08206","0,08296","0,08616","0,07961","298,91M","-0,82%"
"03.06.2020","0,08274","0,07952","0,08318","0,07690","209,01M","3,97%"
"02.06.2020","0,07958","0,07577","0,08437","0,07404","408,69M","5,21%"
"01.06.2020","0,07564","0,07021","0,07630","0,07004","206,32M","7,17%"
"31.05.2020","0,07058","0,07258","0,07624","0,06886","304,26M","-2,68%"
"30.05.2020","0,07252","0,06781","0,07309","0,06707","151,52M","7,01%"
"29.05.2020","0,06777","0,06905","0,06984","0,06702","73,00M","-1,78%"
"28.05.2020","0,06900","0,06602","0,06990","0,06574","91,42M","4,59%"
"27.05.2020","0,06597","0,06506","0,06759","0,06450","92,40M","1,48%"
"26.05.2020","0,06501","0,06625","0,06638","0,06362","66,09M","-1,81%"
"25.05.2020","0,06621","0,06367","0,06621","0,06355","72,16M","3,39%"
"24.05.2020","0,06404","0,06713","0,06825","0,06404","63,50M","-4,60%"
"23.05.2020","0,06713","0,06812","0,06916","0,06667","58,12M","-1,45%"
"22.05.2020","0,06812","0,06656","0,06933","0,06551","99,68M","2,53%"
"21.05.2020","0,06644","0,07088","0,07178","0,06426","150,42M","-6,32%"
"20.05.2020","0,07092","0,06979","0,07214","0,06777","153,36M","1,60%"
"19.05.2020","0,06980","0,07025","0,07025","0,06855","93,56M","-0,64%"
"18.05.2020","0,07025","0,06881","0,07133","0,06863","127,58M","2,18%"
"17.05.2020","0,06875","0,06796","0,07157","0,06786","107,47M","1,01%"
"16.05.2020","0,06806","0,06736","0,06859","0,06667","99,52M","1,17%"
"15.05.2020","0,06727","0,06936","0,06988","0,06706","118,55M","-2,87%"
"14.05.2020","0,06926","0,06982","0,07072","0,06811","139,06M","-0,65%"
"13.05.2020","0,06971","0,07013","0,07072","0,06804","140,41M","-0,70%"
"12.05.2020","0,07020","0,06239","0,07034","0,06217","212,81M","11,75%"
"11.05.2020","0,06282","0,06409","0,06509","0,06034","175,38M","-2,15%"
"10.05.2020","0,06420","0,07134","0,07139","0,05933","356,64M","-10,10%"
"09.05.2020","0,07141","0,07255","0,07359","0,07141","94,17M","-1,58%"
"08.05.2020","0,07256","0,07210","0,07448","0,07044","136,71M","0,69%"
"07.05.2020","0,07206","0,06966","0,07349","0,06869","161,65M","3,55%"
"06.05.2020","0,06959","0,07209","0,07315","0,06959","143,44M","-3,57%"
"05.05.2020","0,07217","0,07336","0,07430","0,07106","119,13M","-1,57%"
"04.05.2020","0,07332","0,07299","0,07395","0,06773","196,29M","0,44%"
"03.05.2020","0,07300","0,07552","0,07692","0,07148","177,75M","-3,31%"
"02.05.2020","0,07550","0,07285","0,07629","0,07145","177,18M","3,82%"
"01.05.2020","0,07272","0,06747","0,07356","0,06747","180,01M","7,75%"
"30.04.2020","0,06749","0,07216","0,07449","0,06574","345,55M","-6,43%"
"29.04.2020","0,07213","0,06849","0,07293","0,06812","359,56M","5,22%"
"28.04.2020","0,06855","0,06723","0,07142","0,06636","316,75M","1,83%"
"27.04.2020","0,06732","0,06193","0,06859","0,06130","178,69M","8,65%"
"26.04.2020","0,06196","0,06175","0,06289","0,06093","88,15M","0,31%"
"25.04.2020","0,06177","0,06127","0,06332","0,06069","84,82M","0,96%"
"24.04.2020","0,06118","0,06199","0,06546","0,06034","197,43M","-1,45%"
"23.04.2020","0,06208","0,05497","0,06619","0,05497","411,25M","13,02%"
"22.04.2020","0,05493","0,05085","0,05496","0,05068","124,96M","8,02%"
"21.04.2020","0,05085","0,04927","0,05180","0,04924","94,69M","2,81%"
"20.04.2020","0,04946","0,04880","0,05321","0,04857","277,63M","1,35%"
"19.04.2020","0,04880","0,05056","0,05068","0,04833","65,14M","-3,50%"
"18.04.2020","0,05057","0,04881","0,05104","0,04879","84,67M","4,14%"
"17.04.2020","0,04856","0,04917","0,04950","0,04830","70,36M","-1,22%"
"16.04.2020","0,04916","0,04584","0,04971","0,04480","219,91M","6,71%"
"15.04.2020","0,04607","0,04802","0,04867","0,04597","70,11M","-4,12%"
"14.04.2020","0,04805","0,04815","0,04899","0,04756","87,93M","-0,23%"
"13.04.2020","0,04816","0,04859","0,04861","0,04602","153,17M","-1,35%"
"12.04.2020","0,04882","0,04974","0,05140","0,04837","140,09M","-1,91%"
"11.04.2020","0,04977","0,04778","0,04999","0,04747","136,09M","4,30%"
"10.04.2020","0,04772","0,05199","0,05227","0,04553","185,31M","-8,21%"
"09.04.2020","0,05199","0,05127","0,05244","0,04873","136,02M","1,46%"
"08.04.2020","0,05124","0,04844","0,05141","0,04813","100,38M","5,76%"
"07.04.2020","0,04845","0,04977","0,05155","0,04738","171,26M","-2,94%"
"06.04.2020","0,04992","0,04352","0,04996","0,04351","250,25M","14,65%"
"05.04.2020","0,04354","0,04189","0,04355","0,04144","68,54M","4,11%"
"04.04.2020","0,04182","0,04136","0,04225","0,04084","69,80M","1,04%"
"03.04.2020","0,04139","0,04117","0,04214","0,04056","84,30M","0,29%"
"02.04.2020","0,04127","0,04093","0,04311","0,04042","94,94M","1,25%"
"01.04.2020","0,04076","0,04075","0,04092","0,03901","58,79M","0,12%"
"31.03.2020","0,04071","0,04004","0,04104","0,04001","54,16M","1,70%"
"30.03.2020","0,04003","0,03773","0,04111","0,03766","80,33M","6,04%"
"29.03.2020","0,03775","0,04004","0,04014","0,03775","56,03M","-5,51%"
"28.03.2020","0,03995","0,04009","0,04075","0,03879","88,80M","-1,11%"
"27.03.2020","0,04040","0,04286","0,04333","0,04039","68,48M","-5,74%"
"26.03.2020","0,04286","0,04073","0,04292","0,03981","66,32M","5,70%"
"25.03.2020","0,04055","0,04022","0,04091","0,03892","83,75M","0,60%"
"24.03.2020","0,04031","0,03963","0,04057","0,03895","96,55M","2,34%"
"23.03.2020","0,03939","0,03679","0,03993","0,03606","110,06M","7,07%"
"22.03.2020","0,03679","0,03936","0,04054","0,03645","112,98M","-7,00%"
"21.03.2020","0,03956","0,04002","0,04100","0,03802","118,45M","-0,93%"
"20.03.2020","0,03993","0,04145","0,04425","0,03608","193,57M","-3,41%"
"19.03.2020","0,04134","0,03702","0,04262","0,03663","154,96M","12,03%"
"18.03.2020","0,03690","0,03733","0,03790","0,03446","103,11M","-0,99%"
"17.03.2020","0,03727","0,03529","0,03817","0,03492","93,97M","5,91%"
"16.03.2020","0,03519","0,03793","0,03811","0,03165","174,04M","-7,17%"
"15.03.2020","0,03791","0,03682","0,04038","0,03622","91,10M","3,10%"
"14.03.2020","0,03677","0,03941","0,04040","0,03620","91,66M","-6,89%"
"13.03.2020","0,03949","0,03192","0,04150","0,02617","355,24M","23,18%"
"12.03.2020","0,03206","0,05045","0,05064","0,03058","348,49M","-36,43%"
"11.03.2020","0,05043","0,05196","0,05260","0,04747","124,94M","-2,98%"
"10.03.2020","0,05198","0,05244","0,05319","0,05069","126,87M","-0,69%"
"09.03.2020","0,05234","0,04975","0,05239","0,04764","199,19M","5,42%"
"08.03.2020","0,04965","0,05827","0,05827","0,04922","150,04M","-14,84%"
"07.03.2020","0,05830","0,06137","0,06148","0,05789","64,91M","-5,00%"
"06.03.2020","0,06137","0,05964","0,06137","0,05918","71,44M","2,88%"
"05.03.2020","0,05965","0,05862","0,06090","0,05862","87,23M","1,77%"
"04.03.2020","0,05861","0,05819","0,05912","0,05751","60,92M","0,77%"
"03.03.2020","0,05816","0,05968","0,06030","0,05754","79,36M","-2,48%"
"02.03.2020","0,05964","0,05568","0,06013","0,05561","77,29M","6,84%"
"01.03.2020","0,05582","0,05700","0,05861","0,05483","86,75M","-1,97%"
"29.02.2020","0,05694","0,05846","0,05991","0,05682","73,98M","-2,52%"
"28.02.2020","0,05841","0,06042","0,06140","0,05645","184,37M","-3,37%"
"27.02.2020","0,06045","0,05864","0,06278","0,05591","227,38M","2,82%"
"26.02.2020","0,05879","0,06402","0,06468","0,05641","261,00M","-8,27%"
"25.02.2020","0,06409","0,06910","0,06930","0,06363","125,52M","-7,30%"
"24.02.2020","0,06914","0,07303","0,07349","0,06730","98,14M","-5,56%"
"23.02.2020","0,07321","0,07030","0,07329","0,06986","64,32M","4,14%"
"22.02.2020","0,07030","0,07101","0,07160","0,06929","57,08M","-0,90%"
"21.02.2020","0,07094","0,07038","0,07281","0,06966","95,90M","0,85%"
"20.02.2020","0,07034","0,06978","0,07162","0,06733","158,50M","0,30%"
"19.02.2020","0,07013","0,07603","0,07941","0,06856","119,36M","-7,53%"
"18.02.2020","0,07584","0,07298","0,07669","0,07006","166,54M","4,29%"
"17.02.2020","0,07272","0,07435","0,07505","0,06702","265,48M","-2,24%"
"16.02.2020","0,07439","0,07894","0,08140","0,06708","289,40M","-5,76%"
"15.02.2020","0,07894","0,08662","0,08866","0,07621","206,53M","-8,94%"
"14.02.2020","0,08669","0,08323","0,08720","0,08002","195,39M","4,13%"
"13.02.2020","0,08325","0,07994","0,08761","0,07884","366,26M","3,98%"
"12.02.2020","0,08006","0,07403","0,08249","0,07398","306,75M","8,36%"
"11.02.2020","0,07388","0,07050","0,07464","0,06883","191,69M","4,75%"
"10.02.2020","0,07053","0,07336","0,07375","0,06865","168,18M","-3,70%"
"09.02.2020","0,07324","0,07088","0,07388","0,07082","144,81M","3,30%"
"08.02.2020","0,07090","0,07189","0,07217","0,06758","151,99M","-1,40%"
"07.02.2020","0,07191","0,07117","0,07364","0,07072","189,34M","1,08%"
"06.02.2020","0,07114","0,06913","0,07184","0,06749","220,69M","2,98%"
"05.02.2020","0,06908","0,06637","0,06960","0,06599","227,67M","4,15%"
"04.02.2020","0,06633","0,06428","0,06748","0,06172","185,02M","3,16%"
"03.02.2020","0,06430","0,06344","0,06572","0,06260","130,39M","1,36%"
"02.02.2020","0,06344","0,06219","0,06605","0,06100","178,87M","1,98%"
"01.02.2020","0,06221","0,06060","0,06253","0,06043","110,56M","2,72%"
"31.01.2020","0,06056","0,06282","0,06298","0,05984","115,84M","-3,60%"
"30.01.2020","0,06282","0,06083","0,06316","0,05982","143,94M","3,20%"
"29.01.2020","0,06087","0,06077","0,06297","0,06028","145,98M","0,16%"
"28.01.2020","0,06077","0,05979","0,06222","0,05912","165,27M","1,78%"
"27.01.2020","0,05971","0,05841","0,06086","0,05765","117,72M","2,28%"
"26.01.2020","0,05838","0,05592","0,05853","0,05584","79,89M","4,10%"
"25.01.2020","0,05608","0,05716","0,05726","0,05566","65,98M","-1,86%"
"24.01.2020","0,05714","0,05833","0,05839","0,05493","139,95M","-2,04%"
"23.01.2020","0,05833","0,06136","0,06137","0,05694","143,00M","-4,91%"
"22.01.2020","0,06134","0,06279","0,06383","0,06086","101,64M","-2,32%"
"21.01.2020","0,06280","0,06274","0,06475","0,06164","148,28M","0,24%"
"20.01.2020","0,06265","0,06004","0,06483","0,05927","322,36M","4,33%"
"19.01.2020","0,06005","0,06145","0,06625","0,05858","304,84M","-2,34%"
"18.01.2020","0,06149","0,06080","0,06619","0,05755","362,50M","1,08%"
"17.01.2020","0,06083","0,05378","0,06452","0,05309","271,54M","13,28%"
"16.01.2020","0,05370","0,05499","0,05502","0,05215","101,76M","-2,01%"
"15.01.2020","0,05480","0,05267","0,05666","0,05162","174,42M","3,69%"
"14.01.2020","0,05285","0,04813","0,05505","0,04813","180,42M","9,76%"
"13.01.2020","0,04815","0,04902","0,04904","0,04760","29,43M","-1,83%"
"12.01.2020","0,04905","0,04815","0,04930","0,04804","38,35M","1,57%"
"11.01.2020","0,04829","0,04806","0,04952","0,04736","59,25M","0,56%"
"10.01.2020","0,04802","0,04711","0,04814","0,04561","97,55M","1,78%"
"09.01.2020","0,04718","0,04768","0,04818","0,04690","39,99M","-0,94%"
"08.01.2020","0,04763","0,04837","0,04937","0,04680","72,38M","-1,63%"
"07.01.2020","0,04842","0,05057","0,05100","0,04749","98,88M","-4,06%"
"06.01.2020","0,05047","0,04540","0,05048","0,04535","81,59M","11,07%"
"05.01.2020","0,04544","0,04565","0,04621","0,04519","28,90M","-0,48%"
"04.01.2020","0,04566","0,04564","0,04581","0,04514","17,68M","0,00%"
"03.01.2020","0,04566","0,04361","0,04566","0,04324","22,04M","4,68%"
"02.01.2020","0,04362","0,04527","0,04543","0,04351","17,55M","-3,69%"
"01.01.2020","0,04529","0,04491","0,04552","0,04482","8,26M","0,87%"
"31.12.2019","0,04490","0,04550","0,04574","0,04469","19,22M","-1,36%"
"30.12.2019","0,04552","0,04615","0,04683","0,04534","23,54M","-1,56%"
"29.12.2019","0,04624","0,04579","0,04667","0,04573","21,68M","0,83%"
"28.12.2019","0,04586","0,04584","0,04650","0,04570","28,79M","0,04%"
"27.12.2019","0,04584","0,04469","0,04608","0,04411","30,67M","2,60%"
"26.12.2019","0,04468","0,04435","0,04568","0,04406","27,33M","0,72%"
"25.12.2019","0,04436","0,04502","0,04504","0,04365","21,17M","-1,44%"
"24.12.2019","0,04501","0,04488","0,04583","0,04448","22,96M","0,11%"
"23.12.2019","0,04496","0,04722","0,04747","0,04455","41,14M","-4,81%"
"22.12.2019","0,04723","0,04536","0,04729","0,04524","37,55M","4,05%"
"21.12.2019","0,04539","0,04618","0,04642","0,04535","25,94M","-1,77%"
"20.12.2019","0,04621","0,04524","0,04651","0,04463","67,51M","2,23%"
"19.12.2019","0,04520","0,04655","0,04695","0,04453","67,82M","-2,73%"
"18.12.2019","0,04647","0,04331","0,04753","0,04212","90,40M","7,42%"
"17.12.2019","0,04326","0,04701","0,04713","0,04212","92,23M","-7,90%"
"16.12.2019","0,04697","0,05097","0,05109","0,04680","59,08M","-7,85%"
"15.12.2019","0,05097","0,05091","0,05143","0,05030","21,75M","0,14%"
"14.12.2019","0,05090","0,05273","0,05283","0,05017","31,33M","-3,42%"
"13.12.2019","0,05270","0,05201","0,05300","0,05196","19,83M","1,33%"
"12.12.2019","0,05201","0,05282","0,05324","0,05150","41,48M","-1,50%"
"11.12.2019","0,05280","0,05315","0,05372","0,05265","20,18M","-0,66%"
"10.12.2019","0,05315","0,05462","0,05462","0,05238","32,57M","-2,69%"
"09.12.2019","0,05462","0,05580","0,05599","0,05402","20,54M","-2,11%"
"08.12.2019","0,05580","0,05543","0,05595","0,05478","17,95M","0,70%"
"07.12.2019","0,05541","0,05530","0,05585","0,05528","19,25M","0,05%"
"06.12.2019","0,05538","0,05533","0,05577","0,05470","31,43M","0,02%"
"05.12.2019","0,05537","0,05467","0,05565","0,05417","39,37M","1,28%"
"04.12.2019","0,05467","0,05570","0,05710","0,05366","52,38M","-1,97%"
"03.12.2019","0,05577","0,05573","0,05643","0,05505","29,62M","0,22%"
"02.12.2019","0,05565","0,05727","0,05728","0,05543","33,76M","-2,71%"
"01.12.2019","0,05720","0,05728","0,05763","0,05513","26,19M","-0,19%"
"30.11.2019","0,05731","0,05896","0,05927","0,05661","31,58M","-2,91%"
"29.11.2019","0,05903","0,05789","0,05990","0,05788","44,25M","2,02%"
"28.11.2019","0,05786","0,05862","0,05900","0,05731","31,98M","-1,36%"
"27.11.2019","0,05866","0,05754","0,05943","0,05510","68,43M","2,05%"
"26.11.2019","0,05748","0,05721","0,05812","0,05644","49,40M","0,38%"
"25.11.2019","0,05726","0,05541","0,05961","0,05313","90,34M","3,13%"
"24.11.2019","0,05552","0,06142","0,06181","0,05527","75,30M","-9,59%"
"23.11.2019","0,06141","0,05900","0,06207","0,05778","88,11M","3,86%"
"22.11.2019","0,05913","0,06072","0,06128","0,05326","116,36M","-2,57%"
"21.11.2019","0,06069","0,06400","0,06404","0,05749","84,01M","-5,16%"
"20.11.2019","0,06399","0,06568","0,06615","0,06371","35,78M","-2,48%"
"19.11.2019","0,06562","0,06698","0,06698","0,06340","61,59M","-1,99%"
"18.11.2019","0,06695","0,07156","0,07160","0,06464","76,83M","-6,46%"
"17.11.2019","0,07157","0,07127","0,07289","0,07122","31,01M","0,41%"
"16.11.2019","0,07128","0,07211","0,07226","0,07109","30,14M","-1,19%"
"15.11.2019","0,07214","0,07414","0,07504","0,07052","56,18M","-2,72%"
"14.11.2019","0,07416","0,07616","0,07619","0,07232","54,64M","-2,63%"
"13.11.2019","0,07616","0,07690","0,07746","0,07532","47,61M","-0,90%"
"12.11.2019","0,07685","0,07998","0,08250","0,07427","172,00M","-3,94%"
"11.11.2019","0,08000","0,07912","0,08099","0,07614","124,54M","1,34%"
"10.11.2019","0,07894","0,07312","0,08141","0,07288","173,08M","7,93%"
"09.11.2019","0,07314","0,07105","0,07326","0,07067","45,43M","2,78%"
"08.11.2019","0,07116","0,07423","0,07684","0,06874","137,55M","-4,14%"
"07.11.2019","0,07423","0,07689","0,07702","0,07263","191,50M","-3,43%"
"06.11.2019","0,07687","0,08225","0,08280","0,07656","193,52M","-6,34%"
"05.11.2019","0,08207","0,07959","0,08800","0,07850","410,64M","4,64%"
"04.11.2019","0,07843","0,06865","0,07871","0,06750","121,96M","14,46%"
"03.11.2019","0,06852","0,07123","0,07196","0,06787","115,96M","-3,85%"
"02.11.2019","0,07126","0,06945","0,07127","0,06902","125,90M","3,28%"
"01.11.2019","0,06900","0,06504","0,07231","0,06462","287,37M","5,97%"
"31.10.2019","0,06511","0,06389","0,06513","0,06204","118,91M","1,94%"
"30.10.2019","0,06387","0,06662","0,06699","0,06272","104,40M","-4,13%"
"29.10.2019","0,06662","0,06443","0,06946","0,06443","99,63M","3,37%"
"28.10.2019","0,06445","0,06516","0,06904","0,06444","121,41M","-1,06%"
"27.10.2019","0,06514","0,06271","0,06554","0,06188","103,63M","3,97%"
"26.10.2019","0,06265","0,06432","0,06737","0,06191","130,54M","-2,49%"
"25.10.2019","0,06425","0,06015","0,06602","0,05947","98,51M","6,78%"
"24.10.2019","0,06017","0,05978","0,06158","0,05853","59,64M","0,50%"
"23.10.2019","0,05987","0,06323","0,06344","0,05705","81,21M","-5,28%"
"22.10.2019","0,06321","0,06389","0,06475","0,06302","41,06M","-1,25%"
"21.10.2019","0,06401","0,06320","0,06409","0,06272","30,16M","1,36%"
"20.10.2019","0,06315","0,06241","0,06383","0,06174","31,09M","1,09%"
"19.10.2019","0,06247","0,06305","0,06385","0,06225","28,73M","-0,76%"
"18.10.2019","0,06295","0,06504","0,06504","0,06189","51,42M","-3,21%"
"17.10.2019","0,06504","0,06170","0,06510","0,06102","75,78M","5,41%"
"16.10.2019","0,06170","0,06381","0,06435","0,06059","53,06M","-3,44%"
"15.10.2019","0,06390","0,06631","0,06661","0,06237","84,11M","-3,37%"
"14.10.2019","0,06613","0,06136","0,06613","0,06113","58,91M","7,69%"
"13.10.2019","0,06141","0,06076","0,06244","0,06062","25,56M","0,95%"
"12.10.2019","0,06083","0,05973","0,06168","0,05973","35,93M","1,86%"
"11.10.2019","0,05972","0,06149","0,06264","0,05916","56,26M","-2,85%"
"10.10.2019","0,06147","0,06304","0,06323","0,06071","30,18M","-2,55%"
"09.10.2019","0,06308","0,06181","0,06500","0,06116","60,00M","2,05%"
"08.10.2019","0,06181","0,06208","0,06370","0,06079","51,20M","-0,47%"
"07.10.2019","0,06210","0,05834","0,06345","0,05795","99,03M","6,34%"
"06.10.2019","0,05840","0,05911","0,05924","0,05740","32,05M","-0,93%"
"05.10.2019","0,05895","0,05857","0,05922","0,05820","21,55M","0,60%"
"04.10.2019","0,05860","0,05854","0,05980","0,05766","35,94M","0,17%"
"03.10.2019","0,05850","0,05974","0,05978","0,05776","26,93M","-2,14%"
"02.10.2019","0,05978","0,05860","0,05978","0,05758","36,67M","1,87%"
"01.10.2019","0,05868","0,06190","0,06222","0,05799","65,02M","-5,02%"
"30.09.2019","0,06178","0,05791","0,06210","0,05657","87,34M","6,68%"
"29.09.2019","0,05791","0,05831","0,05869","0,05649","32,23M","-0,65%"
"28.09.2019","0,05829","0,05885","0,05917","0,05703","48,77M","-0,97%"
"27.09.2019","0,05886","0,05845","0,05946","0,05580","96,13M","0,70%"
"26.09.2019","0,05845","0,05748","0,06196","0,05381","211,04M","2,24%"
"25.09.2019","0,05717","0,05275","0,05963","0,05205","115,32M","8,44%"
"24.09.2019","0,05272","0,06357","0,06505","0,05056","197,85M","-16,95%"
"23.09.2019","0,06348","0,06830","0,06903","0,06326","124,59M","-7,06%"
"22.09.2019","0,06830","0,06963","0,06990","0,06662","93,76M","-1,97%"
"21.09.2019","0,06967","0,07191","0,07377","0,06943","148,13M","-3,30%"
"20.09.2019","0,07205","0,08071","0,08071","0,07048","259,95M","-10,74%"
"19.09.2019","0,08072","0,08260","0,08855","0,07424","437,03M","-2,24%"
"18.09.2019","0,08257","0,06346","0,08811","0,06346","336,83M","30,07%"
"17.09.2019","0,06348","0,05864","0,06669","0,05804","71,67M","8,20%"
"16.09.2019","0,05867","0,05823","0,05892","0,05797","20,80M","0,70%"
"15.09.2019","0,05826","0,05870","0,05890","0,05810","12,93M","-0,72%"
"14.09.2019","0,05868","0,05776","0,05927","0,05717","37,66M","1,58%"
"13.09.2019","0,05777","0,05837","0,05869","0,05743","26,10M","-0,89%"
"12.09.2019","0,05829","0,05859","0,05881","0,05767","22,01M","-0,60%"
"11.09.2019","0,05864","0,05962","0,06016","0,05817","17,53M","-1,66%"
"10.09.2019","0,05963","0,06024","0,06105","0,05913","27,43M","-0,96%"
"09.09.2019","0,06021","0,06100","0,06157","0,05943","29,05M","-1,38%"
"08.09.2019","0,06105","0,06052","0,06178","0,06016","18,42M","0,86%"
"07.09.2019","0,06053","0,05798","0,06105","0,05792","19,32M","4,31%"
"06.09.2019","0,05803","0,06026","0,06089","0,05781","24,19M","-3,70%"
"05.09.2019","0,06026","0,06168","0,06192","0,05990","16,56M","-2,30%"
"04.09.2019","0,06168","0,06305","0,06305","0,06130","10,46M","-2,22%"
"03.09.2019","0,06308","0,06301","0,06399","0,06236","12,56M","0,11%"
"02.09.2019","0,06301","0,06212","0,06360","0,06110","9,33M","1,43%"
"01.09.2019","0,06212","0,06197","0,06265","0,06083","8,21M","0,29%"
"31.08.2019","0,06194","0,06191","0,06250","0,06041","8,65M","0,05%"
"30.08.2019","0,06191","0,06162","0,06325","0,06122","10,77M","0,47%"
"29.08.2019","0,06162","0,06398","0,06398","0,06050","18,66M","-3,75%"
"28.08.2019","0,06402","0,06842","0,06849","0,06345","18,12M","-6,54%"
"27.08.2019","0,06850","0,06966","0,06973","0,06736","9,88M","-1,67%"
"26.08.2019","0,06966","0,06923","0,07100","0,06902","10,04M","0,53%"
"25.08.2019","0,06929","0,07046","0,07184","0,06830","15,47M","-1,51%"
"24.08.2019","0,07035","0,06912","0,07100","0,06758","13,63M","1,66%"
"23.08.2019","0,06920","0,06821","0,06929","0,06740","13,81M","1,48%"
"22.08.2019","0,06819","0,06717","0,06956","0,06548","14,80M","1,91%"
"21.08.2019","0,06691","0,06877","0,06880","0,06587","9,95M","-2,55%"
"20.08.2019","0,06866","0,07186","0,07188","0,06853","9,52M","-4,25%"
"19.08.2019","0,07171","0,07072","0,07187","0,07017","9,78M","1,40%"
"18.08.2019","0,07072","0,06770","0,07148","0,06743","10,85M","4,46%"
"17.08.2019","0,06770","0,06822","0,06913","0,06670","8,26M","-1,18%"
"16.08.2019","0,06851","0,07010","0,07020","0,06726","13,54M","-2,39%"
"15.08.2019","0,07019","0,06940","0,07074","0,06740","12,00M","1,40%"
"14.08.2019","0,06922","0,07443","0,07443","0,06754","29,03M","-6,99%"
"13.08.2019","0,07442","0,07539","0,07558","0,07290","11,75M","-1,27%"
"12.08.2019","0,07538","0,07839","0,07839","0,07538","10,85M","-3,58%"
"11.08.2019","0,07818","0,07365","0,07995","0,07363","28,96M","6,01%"
"10.08.2019","0,07375","0,07182","0,07433","0,07169","21,12M","2,67%"
"09.08.2019","0,07183","0,07702","0,07703","0,07162","28,58M","-6,73%"
"08.08.2019","0,07701","0,07865","0,07865","0,07634","19,18M","-2,01%"
"07.08.2019","0,07859","0,07843","0,07916","0,07687","18,74M","0,24%"
"06.08.2019","0,07840","0,08244","0,08244","0,07716","27,60M","-4,80%"
"05.08.2019","0,08235","0,08191","0,08429","0,08123","25,81M","0,64%"
"04.08.2019","0,08183","0,08236","0,08259","0,08065","11,76M","-0,64%"
"03.08.2019","0,08236","0,08196","0,08298","0,08169","13,03M","0,54%"
"02.08.2019","0,08192","0,08271","0,08320","0,08168","14,56M","-0,98%"
"01.08.2019","0,08273","0,08390","0,08404","0,08173","13,00M","-1,34%"
"31.07.2019","0,08385","0,08325","0,08517","0,08294","18,37M","0,53%"
"30.07.2019","0,08341","0,08337","0,08464","0,08193","12,19M","0,06%"
"29.07.2019","0,08336","0,08415","0,08564","0,08274","13,98M","-0,75%"
"28.07.2019","0,08399","0,08424","0,08491","0,08080","10,55M","-0,37%"
"27.07.2019","0,08430","0,08781","0,08962","0,08303","20,06M","-4,11%"
"26.07.2019","0,08791","0,08565","0,08973","0,08349","17,14M","2,75%"
"25.07.2019","0,08556","0,08598","0,08782","0,08480","15,69M","-0,33%"
"24.07.2019","0,08584","0,08423","0,08655","0,08160","17,83M","2,06%"
"23.07.2019","0,08411","0,08871","0,08871","0,08318","22,55M","-5,32%"
"22.07.2019","0,08884","0,09110","0,09164","0,08630","27,49M","-2,48%"
"21.07.2019","0,09110","0,09473","0,09473","0,08868","24,97M","-3,89%"
"20.07.2019","0,09479","0,09334","0,09761","0,09144","37,14M","1,23%"
"19.07.2019","0,09364","0,08830","0,09495","0,08694","56,54M","6,14%"
"18.07.2019","0,08822","0,08070","0,09292","0,07926","89,12M","9,54%"
"17.07.2019","0,08054","0,07828","0,08371","0,07569","39,68M","2,78%"
"16.07.2019","0,07836","0,08549","0,08817","0,07784","35,27M","-8,27%"
"15.07.2019","0,08542","0,08547","0,08765","0,08196","35,13M","-0,21%"
"14.07.2019","0,08560","0,09608","0,09660","0,08501","29,78M","-10,94%"
"13.07.2019","0,09612","0,09767","0,10042","0,09136","31,34M","-1,76%"
"12.07.2019","0,09784","0,08688","0,10098","0,08630","55,30M","12,50%"
"11.07.2019","0,08697","0,09482","0,09485","0,08549","34,47M","-8,30%"
"10.07.2019","0,09484","0,10117","0,10197","0,09166","44,42M","-6,26%"
"09.07.2019","0,10117","0,10394","0,10476","0,10005","26,47M","-2,87%"
"08.07.2019","0,10416","0,10555","0,10579","0,10339","17,53M","-1,36%"
"07.07.2019","0,10560","0,10378","0,10566","0,10211","16,37M","1,80%"
"06.07.2019","0,10373","0,10005","0,10594","0,09999","20,41M","3,97%"
"05.07.2019","0,09977","0,09876","0,10179","0,09876","21,77M","0,70%"
"04.07.2019","0,09908","0,10552","0,10571","0,09877","24,62M","-6,21%"
"03.07.2019","0,10564","0,10297","0,10574","0,10241","26,99M","2,69%"
"02.07.2019","0,10287","0,10602","0,10662","0,10013","47,58M","-2,93%"
"01.07.2019","0,10597","0,10492","0,10973","0,10171","49,79M","1,16%"
"30.06.2019","0,10476","0,11510","0,11534","0,10458","52,19M","-8,94%"
"29.06.2019","0,11505","0,11174","0,11816","0,10671","71,59M","2,97%"
"28.06.2019","0,11173","0,10923","0,11322","0,10881","45,48M","2,60%"
