unix,low,high,open,close,volume,date,vol_fiat
1625702400,123.564,134.987,134.973,126.457,9134.45961327,2021-07-08,1155116.3593152845
1625616000,133.667,139.237,134.756,135.077,8775.65901659,2021-07-07,1185389.6929839274
1625529600,131.884,138.637,132.726,134.969,5735.9169719,2021-07-06,774170.9777803711
1625443200,128.977,139.922,139.822,132.59,6959.51535276,2021-07-05,922762.1406224484
1625356800,133.715,143.331,138.518,139.927,9911.55805042,2021-07-04,1386894.5833211194
1625270400,132.42,140.0,135.45,138.582,6666.47292587,2021-07-03,923853.1510129162
1625184000,129.279,140.498,138.0,135.508,7477.75733776,2021-07-02,1013295.9413251822
1625097600,133.132,145.638,145.596,138.029,12888.75818884,2021-07-01,1779022.4040473963
1625011200,134.253,146.742,140.658,145.399,12325.22873752,2021-06-30,1792075.9332066705
1624924800,130.587,148.69,132.552,140.813,17153.89386895,2021-06-29,2415491.257368456
1624838400,124.815,134.144,127.261,132.474,10306.29382913,2021-06-28,1365315.9687201674
1624752000,118.359,127.46,124.199,127.253,10023.31436289,2021-06-27,1275496.8226208412
1624665600,115.377,126.265,119.742,124.411,11360.89030395,2021-06-26,1413419.7236047236
1624579200,119.241,134.471,131.487,119.742,15863.86456445,2021-06-25,1899570.870676372
1624492800,120.291,134.66,127.457,131.211,10835.97494564,2021-06-24,1421799.1085923703
1624406400,114.08,131.925,119.358,127.36,14490.93486165,2021-06-23,1845565.463979744
1624320000,102.0,131.713,123.544,119.392,56506.87513419,2021-06-22,6746468.836021212
1624233600,122.584,154.0,153.326,123.544,28609.18226411,2021-06-21,3534492.813637206
1624147200,141.393,155.626,151.0,153.214,11722.0249971,2021-06-20,1795978.3379056794
1624060800,151.0,160.798,155.377,151.1,11618.54567393,2021-06-19,1755562.251330823
1623974400,151.0,164.847,163.776,155.303,11610.87556132,2021-06-18,1803203.8072996798
1623888000,160.599,173.877,164.281,163.862,8868.54001599,2021-06-17,1453216.7041001534
1623801600,163.298,174.791,171.62,164.356,9666.13655338,2021-06-16,1588687.5393673233
1623715200,169.577,179.546,177.885,171.718,12237.03526558,2021-06-15,2101319.2217348665
1623628800,167.647,177.869,172.624,177.861,11079.06822257,2021-06-14,1970534.1531345227
1623542400,157.209,172.774,163.841,172.591,8688.67749018,2021-06-13,1499587.5367076565
1623456000,154.379,165.846,165.347,163.935,11550.24086172,2021-06-12,1893488.7356660683
1623369600,163.509,173.963,170.245,165.591,10253.7531628,2021-06-11,1697929.2399812147
1623283200,164.76,179.69,177.038,170.273,11474.57398559,2021-06-10,1953810.136248366
1623196800,158.182,177.781,166.364,177.0,22266.36346198,2021-06-09,3941146.33277046
1623110400,153.016,175.08,172.704,166.167,31913.97389659,2021-06-08,5303049.300474671
1623024000,169.886,193.39,185.595,172.732,21328.60538243,2021-06-07,3684132.664917899
1622937600,182.053,193.312,185.235,185.426,11438.5447656,2021-06-06,2121003.6017061453
1622851200,179.363,198.359,191.558,185.307,15504.91093183,2021-06-05,2873168.530044622
1622764800,180.217,210.048,210.048,191.232,30169.91803728,2021-06-04,5769453.766105129
1622678400,198.378,215.84,202.176,210.061,23367.19820667,2021-06-03,4908537.022491307
1622592000,186.918,209.317,192.138,202.3,23781.94278296,2021-06-02,4811087.024992808
1622505600,184.456,201.474,197.417,191.697,23361.49645721,2021-06-01,4478328.786357786
1622419200,173.174,198.843,181.514,197.54,21918.26951809,2021-05-31,4329734.960603499
1622332800,165.68,190.78,177.097,181.618,30075.17981095,2021-05-30,5462194.006905117
1622246400,170.9,210.079,182.874,176.917,70917.2397672,2021-05-29,12546465.307893721
1622160000,170.373,206.434,204.826,183.042,40922.31966015,2021-05-28,7490503.2352331765
1622073600,191.425,215.499,214.354,205.357,29511.20937689,2021-05-27,6060333.42401
1621987200,191.765,221.785,195.668,214.287,51826.09387306,2021-05-26,11105658.17777641
1621900800,178.44,216.152,201.526,195.357,47536.07188897,2021-05-25,9286504.396013513
1621814400,146.892,201.874,150.412,201.22,62184.06065425,2021-05-24,12512676.684848186
1621728000,121.092,184.145,178.096,150.218,96759.79746375,2021-05-23,14535063.255409596
1621641600,170.0,194.301,188.561,178.234,44614.51231639,2021-05-22,7951822.988199456
1621555200,165.274,235.98,227.46,188.728,76540.66348188,2021-05-21,14445366.337608248
1621468800,165.224,238.85,191.0,227.592,94728.69467726,2021-05-20,21559493.07898696
1621382400,130.041,311.788,305.405,191.0,144592.16731502,2021-05-19,27617103.957168818
1621296000,290.743,318.576,295.242,304.984,41387.49469701,2021-05-18,12622523.682672897
1621209600,281.368,331.996,331.573,294.587,66895.55576243,2021-05-17,19706561.085386965
1621123200,311.5,367.113,336.47,331.99,38343.22248948,2021-05-16,12729566.434282467
1621036800,333.989,374.985,371.151,336.201,28754.53699189,2021-05-15,9667304.09121041
1620950400,355.001,386.735,357.68,371.316,31055.99333712,2021-05-14,11531587.221966049
1620864000,337.387,390.598,358.25,357.81,64111.39929064,2021-05-13,22939699.7801839
1620777600,350.365,439.666,427.596,360.338,65514.96819087,2021-05-12,23607532.607961714
1620691200,361.0,435.0,371.632,427.22,63276.77639158,2021-05-11,27033104.41001081
1620604800,358.0,434.602,407.474,371.86,70902.40977012,2021-05-10,26365770.09711682
1620518400,374.359,410.71,409.789,407.434,48647.83234284,2021-05-09,19820780.922772676
1620432000,393.001,428.583,404.821,409.719,41058.24758789,2021-05-08,16822344.143462703
1620345600,392.5,478.598,443.056,405.0,76296.133397,2021-05-07,30899934.025785
1620259200,373.317,455.472,397.35,443.754,102106.45425436,2021-05-06,45310147.50118927
1620172800,355.744,420.0,361.485,397.26,113831.31235504,2021-05-05,45220627.14616319
1620086400,315.677,383.892,342.835,361.803,98033.65955033,2021-05-04,35468872.12628805
1620000000,314.753,344.069,315.137,343.0,46288.42321014,2021-05-03,15876929.161078019
1619913600,303.451,324.309,322.521,315.5,21693.30908177,2021-05-02,6844239.0152984345
1619827200,308.327,329.038,320.17,322.382,30945.87601955,2021-05-01,9976393.402934568
1619740800,282.518,330.619,286.67,320.231,56851.0792883,2021-04-30,18205477.9715716
1619654400,273.901,290.07,289.104,287.018,23063.33176848,2021-04-29,6619591.357525592
1619568000,276.001,299.275,293.333,288.875,37895.32086513,2021-04-28,10947010.81491443
1619481600,274.973,293.971,278.524,293.333,41444.28135495,2021-04-27,12156975.38269155
1619395200,244.567,281.6,247.09,278.525,32818.89148035,2021-04-26,9140881.749564484
1619308800,233.501,269.401,246.448,247.32,42444.42363753,2021-04-25,10497354.854033919
1619222400,239.763,263.581,262.953,246.262,33180.3029541,2021-04-24,8171047.766082574
1619136000,231.349,282.264,276.222,262.786,84164.21562933,2021-04-23,22117177.568369117
1619049600,272.967,314.0,295.123,276.312,58785.16348289,2021-04-22,16243046.092284301
1618963200,293.001,328.756,317.761,294.967,48919.95150056,2021-04-21,14429771.33426568
1618876800,273.274,330.499,294.57,317.503,68301.70646773,2021-04-20,21685996.708623674
1618790400,278.0,326.996,318.145,294.021,54374.79317747,2021-04-19,15987331.064832907
1618704000,253.84,361.164,357.19,318.262,105060.20534402,2021-04-18,33436671.073198494
1618617600,352.707,411.912,379.052,357.568,53294.48107065,2021-04-17,19056401.00747018
1618531200,319.102,395.791,328.037,379.052,77497.30672321,2021-04-16,29375509.1080462
1618444800,297.927,330.173,305.23,327.326,32546.02940032,2021-04-15,10653161.619489145
1618358400,284.818,318.429,293.985,305.192,38195.60631412,2021-04-14,11656993.482218912
1618272000,277.0,301.158,280.206,294.149,24921.28459976,2021-04-13,7330570.943734805
1618185600,272.071,298.0,287.761,280.24,22201.70093024,2021-04-12,6221804.668690458
1618099200,278.526,294.638,283.344,287.355,21613.99676813,2021-04-11,6210890.0413059965
1618012800,263.0,286.395,264.53,283.344,21554.24278692,2021-04-10,6107265.36821706
1617926400,261.1,273.999,267.954,264.78,20683.91997601,2021-04-09,5476688.331247927
1617840000,250.649,269.765,253.53,267.915,15983.41780261,2021-04-08,4282197.380586258
1617753600,244.419,293.631,275.892,253.526,48133.92953261,2021-04-07,12203202.618684482
1617667200,256.004,283.896,274.116,275.818,32880.91949381,2021-04-06,9069149.452943685
1617580800,253.557,278.812,270.887,273.738,36502.50895096,2021-04-05,9992123.795217888
1617494400,221.129,278.136,223.0,270.007,61530.14246299,2021-04-04,16613569.17600454
1617408000,221.699,249.837,243.639,223.002,19864.89908737,2021-04-03,4429912.226281685
1617321600,229.03,250.15,233.627,243.641,26553.19368524,2021-04-02,6469446.662665558
1617235200,220.5,236.998,222.924,233.334,24076.62895778,2021-04-01,5617896.141234639
1617148800,205.371,225.886,216.707,222.737,18761.47535597,2021-03-31,4178874.7363626896
1617062400,210.291,219.88,214.725,216.565,17820.20865544,2021-03-30,3859233.487465364
1616976000,203.79,217.906,207.951,214.725,17426.08855391,2021-03-29,3741816.864738325
1616889600,195.95,207.949,201.673,207.949,12656.38645559,2021-03-28,2631882.907053485
1616803200,192.59,205.06,204.028,201.637,15249.5369766,2021-03-27,3074870.8873506943
1616716800,188.328,204.335,189.25,204.277,17154.13200456,2021-03-26,3504194.623495503
1616630400,182.096,195.767,190.901,189.279,23376.42595902,2021-03-25,4424666.529097347
1616544000,187.354,214.377,206.965,190.92,21279.51326232,2021-03-24,4062684.672042134
1616457600,202.965,212.843,206.778,206.337,13965.36284553,2021-03-23,2881571.0734581235
1616371200,204.554,223.327,221.225,206.6,21187.58044122,2021-03-22,4377354.119156052
1616284800,219.509,230.626,227.389,221.225,10934.31829783,2021-03-21,2418944.5654374417
1616198400,224.338,236.792,225.577,227.547,16164.0930616,2021-03-20,3678090.8838878954
1616112000,219.263,231.302,225.751,225.583,12908.3282994,2021-03-19,2911899.42276355
1616025600,220.379,238.947,229.367,225.896,27862.44643325,2021-03-18,6294015.199485442
1615939200,216.84,231.193,223.905,229.367,20652.62382625,2021-03-17,4737030.369155483
1615852800,210.382,224.808,221.329,223.775,23871.67722385,2021-03-16,5341884.570767034
1615766400,218.235,240.247,231.459,221.484,37698.0527336,2021-03-15,8349515.511648663
1615680000,231.002,249.969,243.42,231.185,30457.86343806,2021-03-14,7041401.158927902
1615593600,217.134,245.032,224.8,243.273,35886.537737,2021-03-13,8730225.6948932
1615507200,215.0,239.421,235.31,224.901,29765.50467292,2021-03-12,6694291.766444381
1615420800,225.3,244.029,234.622,235.49,28910.25630279,2021-03-11,6808076.256744017
