unix,low,high,open,close,volume,date,vol_fiat
1622937600,28.25,29.83,28.26,28.91,25689.331383,2021-06-06,742678.57028253
1622851200,28.08,30.74,28.88,28.25,31700.05951,2021-06-05,895526.6811575
1622764800,27.0,34.0,30.95,28.98,78935.381047,2021-06-04,2287547.3427420603
1622678400,29.42,31.26,30.15,30.97,28147.391564,2021-06-03,871724.71673708
1622592000,28.25,31.34,29.01,29.96,51128.521055,2021-06-02,1531810.4908077999
1622505600,28.45,30.88,29.4,28.88,46155.867094,2021-06-01,1332981.44167472
1622419200,27.6,30.99,30.94,29.39,50573.770424,2021-05-31,1486363.1127613601
1622332800,26.21,31.5,27.32,30.92,42623.762289,2021-05-30,1317926.7299758801
1622246400,26.01,29.46,28.23,27.35,40990.279772,2021-05-29,1121084.1517642
1622160000,28.12,31.55,31.4,28.27,41377.472224,2021-05-28,1169741.13977248
1622073600,30.91,32.98,32.8,31.32,37223.122963,2021-05-27,1165828.21120116
1621987200,30.3,34.12,30.58,32.8,75101.867568,2021-05-26,2463341.2562304
1621900800,28.03,34.62,34.03,30.6,109660.558554,2021-05-25,3355613.0917524
1621814400,26.69,37.0,28.24,34.03,199077.444224,2021-05-24,6774605.42694272
1621728000,23.56,37.45,36.0,28.21,148973.852814,2021-05-23,4202552.3878829405
1621641600,32.0,42.0,33.03,35.95,367451.364192,2021-05-22,13209876.542702401
1621555200,29.5,43.0,33.66,32.92,187561.821589,2021-05-21,6174535.16670988
1621468800,24.35,48.0,26.46,33.5,349202.594865,2021-05-20,11698286.9279775
1621382400,24.37,38.0,37.26,26.56,109570.568138,2021-05-19,2910194.28974528
1621296000,34.8,39.51,35.02,37.26,45860.27159,2021-05-18,1708753.7194433997
1621209600,34.61,39.22,38.56,34.87,58025.623555,2021-05-17,2023353.4933628498
1621123200,37.1,51.5,38.82,38.59,201293.249111,2021-05-16,7767906.483193492
1621036800,38.74,41.5,40.89,38.81,23408.272932,2021-05-15,908475.0724909201
1620950400,38.87,42.78,38.99,40.67,32349.388658,2021-05-14,1315649.6367208601
1620864000,37.23,41.18,38.52,39.17,56939.127235,2021-05-13,2230305.6137949503
1620777600,38.44,46.67,45.0,38.53,63962.75425,2021-05-12,2464484.9212525
1620691200,39.3,45.0,40.83,45.0,47697.809686,2021-05-11,2146401.43587
1620604800,40.79,47.48,45.76,40.85,70698.81034,2021-05-10,2888046.402389
1620518400,43.51,47.22,47.05,45.77,35303.582257,2021-05-09,1615844.9599028903
1620432000,46.1,49.54,47.11,47.05,25233.159029,2021-05-08,1187220.1323144499
1620345600,46.4,51.5,50.49,47.11,64836.944775,2021-05-07,3054468.4683502503
1620259200,44.93,51.3,47.32,50.48,166987.172912,2021-05-06,8429512.48859776
1620172800,38.92,47.47,38.92,47.32,71406.738732,2021-05-05,3378966.87679824
1620086400,38.13,43.3,43.06,38.94,47398.787586,2021-05-04,1845708.78859884
