unix,low,high,open,close,volume,date,vol_fiat
1626912000,0.610872,0.642199,0.636096,0.641059,3285929.41435,2021-07-22,2106474.624433797
1626825600,0.530041,0.65745,0.547004,0.636,5751824.11363,2021-07-21,3658160.13626868
1626739200,0.523625,0.595609,0.584023,0.547228,5948667.85701,2021-07-20,3255277.6140558687
1626652800,0.577767,0.628105,0.621702,0.584464,2324545.19562,2021-07-19,1358612.9832128475
1626566400,0.609327,0.654229,0.627699,0.622189,2067016.01957,2021-07-18,1286074.6302002387
1626480000,0.598407,0.632349,0.619832,0.627699,2770593.33473,2021-07-17,1739098.6656166862
1626393600,0.613196,0.676391,0.67012,0.619645,3551709.32237,2021-07-16,2200798.923059959
1626307200,0.652519,0.722,0.715812,0.671499,4468888.27474,2021-07-15,3000854.007599635
1626220800,0.665,0.721399,0.714989,0.716216,3135384.47212,2021-07-14,2245612.5250838976
1626134400,0.704127,0.754736,0.751989,0.714899,3021750.77453,2021-07-13,2160246.6069607222
1626048000,0.738384,0.795898,0.795348,0.751292,3558683.94997,2021-07-12,2673610.7821408613
1625961600,0.762246,0.8,0.790345,0.796471,2872812.75359,2021-07-11,2288112.0466645807
1625875200,0.774171,0.856242,0.83756,0.790937,8084137.29722,2021-07-10,6394043.301451296
1625788800,0.76584,0.905,0.844207,0.837745,23152168.93259,2021-07-09,19395613.76243261
1625702400,0.708791,0.844458,0.791043,0.84418,5962058.38171,2021-07-08,5033050.444671948
1625616000,0.70296,0.827964,0.711251,0.790247,10057869.46872,2021-07-07,7948201.174047574
1625529600,0.691554,0.747037,0.694252,0.711538,6380844.63013,2021-07-06,4540213.42643344
1625443200,0.67124,0.724801,0.7217,0.693707,3188193.29154,2021-07-05,2211672.0036943387
1625356800,0.681156,0.742361,0.702979,0.724286,1890964.97133,2021-07-04,1369599.4552247205
1625270400,0.667589,0.714436,0.691423,0.70322,2655377.26037,2021-07-03,1867314.397037391
1625184000,0.654577,0.697699,0.689301,0.691301,3074851.79195,2021-07-02,2125648.118626827
1625097600,0.677133,0.768191,0.743028,0.69004,4005863.28402,2021-07-01,2764205.900505161
1625011200,0.671433,0.743027,0.725678,0.743027,4519566.33497,2021-06-30,3358159.8151737545
1624924800,0.694134,0.75,0.703346,0.727286,4604497.89488,2021-06-29,3348786.8559756954
1624838400,0.629221,0.717324,0.638901,0.702893,5793833.08766,2021-06-28,4072444.7204846
1624752000,0.582757,0.638901,0.601247,0.63823,1937342.83204,2021-06-27,1236470.315692889
1624665600,0.568273,0.624228,0.601052,0.6008,3449347.43821,2021-06-26,2072367.940876568
1624579200,0.593706,0.682816,0.662054,0.601451,5624266.63659,2021-06-25,3382720.792843692
1624492800,0.609189,0.682239,0.643079,0.662054,3625501.77033,2021-06-24,2400277.949054058
1624406400,0.553756,0.675135,0.577878,0.642886,6865698.97556,2021-06-23,4413861.7516018655
1624320000,0.498239,0.644435,0.601624,0.579107,13134554.21686,2021-06-22,7606312.288863145
1624233600,0.600011,0.797864,0.790596,0.60166,8186959.84905,2021-06-21,4925766.262779423
1624147200,0.724767,0.798855,0.788439,0.790534,2919843.20097,2021-06-20,2308235.325035618
1624060800,0.785662,0.831278,0.817725,0.788437,1598350.52036,2021-06-19,1260198.6892210774
1623974400,0.781543,0.882644,0.875497,0.817038,2770757.40306,2021-06-18,2263814.0870813364
1623888000,0.850971,0.899258,0.866046,0.876098,1779162.80255,2021-06-17,1558720.97298845
1623801600,0.855804,0.940898,0.893762,0.8669,3325254.34981,2021-06-16,2882662.9958502892
1623715200,0.886789,0.959085,0.911012,0.894252,4203110.06969,2021-06-15,3758639.5860404223
1623628800,0.866743,0.9347,0.896,0.910457,3473985.3192,2021-06-14,3162914.251762874
1623542400,0.809804,0.902441,0.852523,0.8964,4145671.1884,2021-06-13,3716179.65328176
1623456000,0.80331,0.891084,0.863781,0.851993,4921464.6526,2021-06-12,4193053.4337626314
1623369600,0.851003,0.9497,0.935231,0.863998,4511526.81724,2021-06-11,3897950.1470417255
1623283200,0.911827,0.984381,0.967043,0.931848,4452018.93144,2021-06-10,4148604.9372245017
1623196800,0.922791,0.983719,0.955276,0.967043,7383671.40223,2021-06-09,7140327.743826706
1623110400,0.827968,0.969296,0.953363,0.955259,9458426.07274,2021-06-08,9035246.631819539
1623024000,0.94481,1.08369,1.06163,0.953307,4770031.00767,2021-06-07,4547303.949828865
1622937600,1.031098,1.080074,1.038544,1.061,2189445.86174,2021-06-06,2323002.05930614
1622851200,1.008492,1.140727,1.067834,1.041314,4079949.05765,2021-06-05,4248508.073017752
1622764800,1.019918,1.188927,1.188726,1.066865,6812535.714,2021-06-04,7268055.914516609
1622678400,1.092922,1.232612,1.148033,1.188831,8500352.72037,2021-06-03,10105482.824910188
1622592000,1.019163,1.2345,1.027511,1.148992,24731721.99852,2021-06-02,28416550.722523496
1622505600,0.983416,1.0538,1.020585,1.027511,5537952.67536,2021-06-01,5690307.291411829
1622419200,0.88776,1.023356,0.934144,1.02002,6935364.26518,2021-05-31,7074210.257768903
1622332800,0.842083,0.99,0.901852,0.935901,4614832.89405,2021-05-30,4319026.720374289
1622246400,0.845336,1.008141,0.964775,0.900754,5319953.98964,2021-05-29,4791969.835984189
1622160000,0.924511,1.124799,1.10454,0.965436,11174673.21289,2021-05-28,10788431.807959668
1622073600,1.02439,1.188951,1.149801,1.10182,11190489.05213,2021-05-27,12329904.647417877
1621987200,0.965274,1.158996,0.979031,1.150888,14157877.32114,2021-05-26,16294131.114372171
1621900800,0.8878,1.029501,0.988446,0.978781,9942300.24779,2021-05-25,9731334.578832144
1621814400,0.782082,0.997872,0.796111,0.988446,18269779.94437,2021-05-24,18058690.90689275
1621728000,0.624788,0.987521,0.960749,0.796143,18964331.19488,2021-05-23,15098319.530485349
1621641600,0.89,1.05,1.038508,0.960172,13762750.81256,2021-05-22,13214607.97319736
1621555200,0.89557,1.226154,1.160741,1.04,27985132.63224,2021-05-21,29104537.9375296
1621468800,0.891658,1.2,0.991688,1.160617,21481741.63349,2021-05-20,24932074.529436264
1621382400,0.788898,1.640871,1.601399,0.992218,35348531.54113,2021-05-19,35073449.26867693
1621296000,1.448567,1.705,1.470265,1.601918,15130552.52286,2021-05-18,24237904.436314844
1621209600,1.393273,1.573558,1.568979,1.469294,15695899.95345,2021-05-17,23061891.626204364
1621123200,1.473418,1.699217,1.554686,1.569877,12342520.34985,2021-05-16,19376238.81926147
1621036800,1.535571,1.725957,1.706,1.553698,14573936.61323,2021-05-15,22643496.168102223
1620950400,1.591175,1.769039,1.611256,1.706032,8924709.49673,2021-05-14,15225839.992125275
1620864000,1.44754,1.770019,1.647021,1.61155,24864194.20952,2021-05-13,40069892.17835196
1620777600,1.610001,2.039191,1.865536,1.647606,19351557.00893,2021-05-12,31883741.43725512
1620691200,1.664918,1.887237,1.742515,1.865536,13851349.54075,2021-05-11,25840191.216852594
1620604800,1.651688,2.024498,1.956697,1.742251,11623606.19172,2021-05-10,20251239.51113036
1620518400,1.834458,1.9997,1.957605,1.955765,10127946.92961,2021-05-09,19807884.1267887
1620432000,1.91401,2.066462,2.016601,1.958715,9310961.9918,2021-05-08,18237520.917768538
1620345600,1.94562,2.224866,2.054662,2.016001,19840994.55364,2021-05-07,39999464.8611328
1620259200,1.834734,2.1,1.882546,2.053334,22249691.98965,2021-05-06,45686049.05187599
1620172800,1.660007,1.8955,1.679103,1.882069,11728174.05543,2021-05-05,22073232.816329084
1620086400,1.65,1.904964,1.904805,1.680399,14148510.21752,2021-05-04,23775142.42101039
1620000000,1.8502,1.969948,1.869045,1.90425,7911990.11098,2021-05-03,15066407.168833666
1619913600,1.792,1.960279,1.94328,1.870469,8334279.14187,2021-05-02,15589010.772214437
1619827200,1.770012,2.024913,1.805491,1.94328,12559064.84,2021-05-01,24405779.5222752
1619740800,1.63101,1.8235,1.672993,1.804082,8111537.34626,2021-04-30,14633878.518715434
1619654400,1.598194,1.764042,1.709624,1.672993,8060358.66076,2021-04-29,13484923.616940854
1619568000,1.621281,1.852361,1.826314,1.708686,14366618.67428,2021-04-28,24548040.196080796
1619481600,1.50798,1.904782,1.525106,1.825281,22720313.07115,2021-04-27,41470955.76282174
1619395200,1.330001,1.546182,1.343098,1.524538,8771451.21677,2021-04-26,13372410.695112104
1619308800,1.2601,1.46,1.327459,1.342455,7687581.12831,2021-04-25,10320231.7236054
1619222400,1.313444,1.472072,1.47176,1.327613,8281819.42237,2021-04-24,10995051.128790902
1619136000,1.260105,1.544095,1.494003,1.472259,18359836.69685,2021-04-23,27030434.815467685
1619049600,1.477263,1.78842,1.636108,1.494003,11121741.3084,2021-04-22,16615914.879973523
1618963200,1.626272,1.806711,1.704932,1.636855,9218743.05948,2021-04-21,15089745.670625135
1618876800,1.44829,1.763808,1.590848,1.705187,13545245.94183,2021-04-20,23097177.291811273
1618790400,1.57256,1.8675,1.765584,1.59062,9858568.0149,2021-04-19,15681235.455860239
1618704000,1.539,2.0443,2.034213,1.765584,25171192.01233,2021-04-18,44441853.87789765
1618617600,2.030031,2.201377,2.079973,2.035353,6699988.58185,2021-04-17,13636841.860034144
1618531200,1.98,2.215692,2.202181,2.078491,10981413.86929,2021-04-16,22824769.894594442
1618444800,2.103019,2.25,2.15938,2.202784,7726950.40397,2021-04-15,17020802.718658652
1618358400,2.053708,2.348008,2.292376,2.159089,12545802.73842,2021-04-14,27087504.6886925
1618272000,2.091313,2.397994,2.132928,2.294368,13079422.8057,2021-04-13,30009009.143868297
1618185600,2.036191,2.185,2.12823,2.132512,5710128.20394,2021-04-12,12176916.9164405
1618099200,2.03,2.25,2.173191,2.128693,7939431.42224,2021-04-11,16900612.092502333
1618012800,2.082302,2.37,2.157255,2.173356,15146187.45287,2021-04-10,32918057.37781973
1617926400,1.8251,2.366471,1.851516,2.153868,26958840.18188,2021-04-09,58065783.18486552
1617840000,1.704,1.86,1.710998,1.852959,5065935.64907,2021-04-08,9386971.054365098
1617753600,1.595309,1.94,1.924,1.709718,12756379.18302,2021-04-07,21809811.104034588
1617667200,1.745156,1.94,1.807296,1.924,9481332.22377,2021-04-06,18242083.19853348
1617580800,1.731654,1.863792,1.835615,1.808248,7088471.15052,2021-04-05,12817713.78098549
1617494400,1.690672,1.859551,1.724816,1.834483,5789194.2542,2021-04-04,10620178.44302758
1617408000,1.711368,1.963968,1.963248,1.7275,8370478.6144,2021-04-03,14460001.806376
1617321600,1.879329,2.034,1.961163,1.9618,7748882.17283,2021-04-02,15201757.046657894
1617235200,1.837,2.07,1.884289,1.961541,13881589.48463,2021-04-01,27229306.919270616
1617148800,1.758132,1.993525,1.842444,1.880841,21611455.33468,2021-03-31,40647711.26313486
1617062400,1.552964,1.923999,1.595953,1.843998,28757962.19381,2021-03-30,53029624.76946125
1616976000,1.448127,1.6,1.4535,1.595887,10765296.63685,2021-03-29,17180196.953892637
1616889600,1.385,1.481543,1.416162,1.454627,7547919.99855,2021-03-28,10979408.22373079
1616803200,1.3505,1.44,1.389957,1.415803,6862729.21925,2021-03-27,9716272.616801808
1616716800,1.309431,1.3976,1.309431,1.389043,4668855.28364,2021-03-26,6485240.749753157
1616630400,1.261104,1.399269,1.367652,1.309188,12622942.81652,2021-03-25,16525805.260074185
1616544000,1.3351,1.6,1.494384,1.370472,12170672.05485,2021-03-24,16679565.272354389
1616457600,1.352241,1.528404,1.416786,1.49564,10681482.63675,2021-03-23,15975652.69082877
1616371200,1.400001,1.57,1.460346,1.417752,9748523.89215,2021-03-22,13820989.245143445
1616284800,1.417022,1.525523,1.501935,1.459213,6557552.10417,2021-03-21,9568865.278582219
1616198400,1.49,1.623888,1.559352,1.500909,6455941.00677,2021-03-20,9689779.960530154
1616112000,1.456232,1.653572,1.514623,1.558308,7851063.06483,2021-03-19,12234374.382429108
1616025600,1.417285,1.74,1.444099,1.515543,29745042.9463,2021-03-18,45079891.62196434
1615939200,1.335776,1.445,1.428437,1.443958,6231855.12083,2021-03-17,8998537.056563446
1615852800,1.276676,1.442852,1.330113,1.428437,8221418.88846,2021-03-16,11743778.932775136
1615766400,1.257208,1.373368,1.325,1.328988,6443303.49875,2021-03-15,8563073.030196765
1615680000,1.3122,1.4,1.393935,1.325,4075554.40928,2021-03-14,5400109.592296
1615593600,1.289359,1.4195,1.340274,1.393178,5547970.73144,2021-03-13,7729310.7676861165
1615507200,1.3,1.388217,1.378445,1.340305,5473663.04653,2021-03-12,7336377.949579392
1615420800,1.330508,1.405,1.396557,1.377756,5583411.69255,2021-03-11,7692578.959880917
1615334400,1.356574,1.488781,1.475414,1.399159,8560402.41237,2021-03-10,11977364.078889197
1615248000,1.393001,1.476591,1.425393,1.474668,8319655.14091,2021-03-09,12268729.207335468
1615161600,1.366238,1.4699,1.417577,1.425263,6433815.68812,2021-03-08,9169879.449096976
1615075200,1.348299,1.425413,1.371957,1.416868,6484988.76156,2021-03-07,9188373.056613993
1614988800,1.314285,1.409331,1.341734,1.371572,5941579.16341,2021-03-06,8149303.61631658
1614902400,1.287,1.39459,1.371332,1.340763,12241675.1333,2021-03-05,16413185.076748708
1614816000,1.355483,1.498165,1.464995,1.372257,10422145.56057,2021-03-04,14301862.200511107
1614729600,1.336934,1.532899,1.360646,1.464995,11882008.00014,2021-03-03,17407082.3101651
1614643200,1.283419,1.43,1.358584,1.359966,12635703.04769,2021-03-02,17184126.53095478
1614556800,1.202129,1.3839,1.212868,1.359253,9684525.37253,2021-03-01,13163720.166187521
1614470400,1.135722,1.348102,1.33371,1.212262,17488275.39932,2021-02-28,21200371.71213046
1614384000,1.291794,1.401019,1.319123,1.334376,8776559.70755,2021-02-27,11711230.63632174
1614297600,1.244274,1.41715,1.393792,1.318057,23846256.16106,2021-02-26,31430724.856878262
1614211200,1.378836,1.587094,1.527146,1.391111,13618260.80372,2021-02-25,18944512.404923733
1614124800,1.423906,1.669565,1.579206,1.527796,27614017.16736,2021-02-24,42188584.97222394
1614038400,1.2,1.89,1.561486,1.577628,82058578.41111,2021-02-23,129457910.94156265
1613952000,1.305465,1.919209,1.725615,1.562467,63583462.23907,2021-02-22,99347061.49429299
1613865600,1.491727,1.7674,1.531904,1.725676,20012928.42787,2021-02-21,34535830.277692996
1613779200,1.47,1.69314,1.559995,1.532545,22181124.76471,2021-02-20,33993571.85253249
1613692800,1.506957,1.631952,1.611352,1.559627,13557208.14969,2021-02-19,21144187.874876566
1613606400,1.515,1.633,1.565843,1.610739,11813175.2507,2021-02-18,19027942.090137266
1613520000,1.420314,1.602414,1.586451,1.564548,20764604.99592,2021-02-17,32487221.217156645
1613433600,1.509,1.705725,1.619173,1.587537,18297547.49558,2021-02-16,29048033.658490583
1613347200,1.406142,1.821136,1.800185,1.618873,32752643.75418,2021-02-15,53022370.65226064
1613260800,1.69,2.015991,1.891906,1.799902,41309699.28636,2021-02-14,74353410.36491793
1613174400,1.651874,1.932178,1.806495,1.890567,36498636.53016,2021-02-13,69003117.76891501
1613088000,1.7,2.0344,1.764864,1.806494,66064134.61154,2021-02-12,119344462.79093935
1613001600,1.4625,1.83444,1.501455,1.764547,47628612.86171,2021-02-11,84042925.93929179
1612915200,1.395355,1.638499,1.511999,1.502206,31469118.55297,2021-02-10,47273098.70498285
1612828800,1.426901,1.58314,1.472467,1.51079,28013647.84212,2021-02-09,42322739.02339648
1612742400,1.407691,1.669,1.414038,1.471621,55022827.20345,2021-02-08,80972747.9919683
1612656000,1.258662,1.5,1.450994,1.41545,44847865.22123,2021-02-07,63479910.82739001
1612569600,1.3223,1.677889,1.595123,1.451544,77100762.80352,2021-02-06,111915149.64287262
1612483200,1.000462,2.18,1.034613,1.592609,260164143.05624,2021-02-05,414339755.7086553
1612396800,0.724074,1.2207,0.77031,1.034348,114925902.13547,2021-02-04,118873377.02201913
1612310400,0.670764,0.773836,0.684679,0.76998,18336377.83664,2021-02-03,14118644.206656067
1612224000,0.659693,0.692001,0.68479,0.685075,8859443.71969,2021-02-02,6069383.406266627
1612137600,0.643213,0.709854,0.708705,0.684895,15901336.18397,2021-02-01,10890745.645720134
1612051200,0.629661,0.794997,0.655546,0.708921,55943719.37565,2021-01-31,39659677.483505175
1611964800,0.577364,0.656046,0.600441,0.655546,17308953.25666,2021-01-30,11346815.071590435
1611878400,0.574957,0.628999,0.612552,0.600585,26582585.85046,2021-01-29,15965102.32299852
1611792000,0.578587,0.68,0.5841,0.612439,40253104.5679,2021-01-28,24652571.108460106
1611705600,0.50901,0.61,0.544227,0.584827,40377880.34565,2021-01-27,23614074.628905453
1611619200,0.496855,0.555758,0.520948,0.544149,10349726.47276,2021-01-26,5631793.31042588
1611532800,0.513837,0.564513,0.548013,0.52018,7964269.46544,2021-01-25,4142853.690532579
1611446400,0.52296,0.579248,0.56318,0.547957,18720964.91392,2021-01-24,10258283.771336863
1611360000,0.497884,0.583,0.5101,0.56318,13791992.52185,2021-01-23,7767374.348455483
1611273600,0.432848,0.537999,0.464619,0.510256,13743269.69742,2021-01-22,7012585.82272674
1611187200,0.457555,0.562219,0.558782,0.4635,15053050.45684,2021-01-21,6977088.88674534
1611100800,0.498879,0.562385,0.541826,0.55888,15322398.29619,2021-01-20,8563381.959774667
1611014400,0.53,0.599765,0.584787,0.541825,13421599.71012,2021-01-19,7272158.262935769
1610928000,0.566518,0.628096,0.59396,0.584785,14484067.36231,2021-01-18,8470065.332468454
1610841600,0.511931,0.630852,0.527633,0.593698,28842453.05666,2021-01-17,17123706.69483293
1610755200,0.497062,0.566,0.516576,0.527759,14806307.60042,2021-01-16,7814162.092890059
1610668800,0.46,0.556688,0.504374,0.5157,20260300.81245,2021-01-15,10448237.128980465
1610582400,0.477685,0.523345,0.506349,0.504374,17264712.07173,2021-01-14,8707871.886466747
1610496000,0.427903,0.546057,0.427903,0.506306,33298089.38918,2021-01-13,16859022.44627817
1610409600,0.410007,0.464416,0.436943,0.427377,15952803.71465,2021-01-12,6817861.393155973
1610323200,0.3788,0.528275,0.527616,0.4365,36536811.91805,2021-01-11,15948318.402228825
1610236800,0.45301,0.589629,0.543493,0.5272,45435121.8575,2021-01-10,23953396.243274
1610150400,0.425711,0.648,0.44,0.544151,74114305.30609,2021-01-09,40329373.34661418
1610064000,0.39853,0.464526,0.4393,0.44,13218795.58345,2021-01-08,5816270.056718
1609977600,0.429559,0.491381,0.461916,0.438028,21656655.6372,2021-01-07,9486221.555451442
1609891200,0.426615,0.497857,0.445018,0.461639,27999858.68094,2021-01-06,12925826.761610461
1609804800,0.3829,0.456348,0.39545,0.445272,22918579.53882,2021-01-05,10205001.748409458
1609718400,0.360755,0.423167,0.392232,0.395799,16618727.89469,2021-01-04,6577675.881990408
1609632000,0.357875,0.396,0.360366,0.392964,17030553.70992,2021-01-03,6692394.508065003
1609545600,0.358144,0.3989,0.375623,0.360366,14285809.99629,2021-01-02,5148120.205123043
1609459200,0.351528,0.376221,0.3555,0.376082,6937474.04705,2021-01-01,2609059.114562658
1609372800,0.346903,0.37,0.360657,0.3555,6789523.08093,2020-12-31,2413675.455270615
1609286400,0.3484,0.371865,0.365015,0.360446,4627989.09249,2020-12-30,1668140.1564316503
1609200000,0.347465,0.383599,0.37748,0.365015,10976148.62884,2020-12-29,4006458.891756032
1609113600,0.36719,0.395236,0.373379,0.37726,8968940.75,2020-12-28,3383622.587345
1609027200,0.353954,0.426217,0.353954,0.37325,25789419.59921,2020-12-27,9625900.865405133
1608940800,0.350067,0.367805,0.358608,0.353837,5261038.87707,2020-12-26,1861550.2131458179
1608854400,0.3535,0.379987,0.363975,0.358526,5326604.21273,2020-12-25,1909726.101973236
1608768000,0.321013,0.370761,0.330487,0.363641,7340786.20478,2020-12-24,2669410.836292404
1608681600,0.310001,0.382104,0.375086,0.3313,11268856.93378,2020-12-23,3733372.3021613136
1608595200,0.355606,0.388725,0.377919,0.374839,7366702.88187,2020-12-22,2761327.5415372686
1608508800,0.369156,0.405759,0.395789,0.3774,5188668.25597,2020-12-21,1958203.3998030783
1608422400,0.38878,0.423871,0.423871,0.395926,5328193.89369,2020-12-20,2109570.495553107
1608336000,0.412075,0.434109,0.412818,0.424135,5207567.45732,2020-12-19,2208711.623510418
1608249600,0.3986,0.42934,0.406956,0.412553,7520243.6835,2020-12-18,3102499.0923589757
1608163200,0.398131,0.427602,0.414396,0.407122,6856704.95674,2020-12-17,2791515.4353979025
1608076800,0.382109,0.415846,0.390887,0.414317,4689676.01523,2020-12-16,1943012.4976020479
1607990400,0.3858,0.401727,0.387537,0.391578,2261326.19409,2020-12-15,885485.5884293739
1607904000,0.381955,0.398536,0.395106,0.387059,2203269.47066,2020-12-14,852795.278044189
1607817600,0.38607,0.404956,0.391399,0.395134,3036101.41939,2020-12-13,1199666.8982492483
1607731200,0.355901,0.405406,0.356416,0.39191,9259644.71307,2020-12-12,3628947.3594992636
1607644800,0.34575,0.371547,0.370183,0.356164,4338123.90321,2020-12-11,1545083.5618628864
1607558400,0.365,0.382804,0.381623,0.370183,3275698.47734,2020-12-10,1212607.8894371532
1607472000,0.358529,0.384409,0.378633,0.381463,4686758.054,2020-12-09,1787824.787553002
1607385600,0.372191,0.406943,0.404624,0.378849,3198165.46785,2020-12-08,1211621.7893295046
1607299200,0.397601,0.413543,0.400408,0.404253,1676472.59361,2020-12-07,677719.0753846234
1607212800,0.3947,0.411285,0.407569,0.400009,3322582.47367,2020-12-06,1329062.8927102631
1607126400,0.390005,0.412914,0.393661,0.408367,3084337.79416,2020-12-05,1259541.7719877367
1607040000,0.3899,0.437113,0.43073,0.393735,7001992.3386,2020-12-04,2756929.4534386713
1606953600,0.4188,0.436183,0.427335,0.43076,3477842.82897,2020-12-03,1498115.5770071172
1606867200,0.394447,0.43158,0.398541,0.4264,4262248.55058,2020-12-02,1817422.7819673119
1606780800,0.391035,0.449431,0.429765,0.398966,8627638.29802,2020-12-01,3442134.341207847
1606694400,0.4052,0.432496,0.416382,0.42927,4617489.23348,2020-11-30,1982149.6032559595
1606608000,0.405286,0.42004,0.416219,0.415939,3594208.4099,2020-11-29,1494971.451805396
1606521600,0.3927,0.429817,0.403405,0.41615,5757589.78647,2020-11-28,2396020.9896394904
1606435200,0.3842,0.424869,0.408685,0.403304,6568757.48289,2020-11-27,2649206.1678794683
1606348800,0.368124,0.458001,0.4432,0.408584,17448794.70867,2020-11-26,7129298.337247224
1606262400,0.425,0.529,0.464569,0.4433,24512813.14036,2020-11-25,10866530.06512159
1606176000,0.415495,0.47806,0.439909,0.464569,20806492.04483,2020-11-24,9666051.202774627
1606089600,0.390744,0.440601,0.398727,0.439775,8589035.94034,2020-11-23,3777243.2806630232
1606003200,0.38293,0.42805,0.417964,0.398426,7587567.00754,2020-11-22,3023083.972546132
1605916800,0.374983,0.425756,0.374983,0.417234,15815921.32764,2020-11-21,6598940.119216548
1605830400,0.364896,0.38244,0.365502,0.375468,3569191.61855,2020-11-20,1340117.2386337314
1605744000,0.3559,0.374,0.367325,0.365503,4584859.75657,2020-11-19,1675779.995605605
1605657600,0.355,0.385,0.382943,0.366915,5141916.99117,2020-11-18,1886646.4728151406
1605571200,0.371372,0.388999,0.371372,0.382952,4735809.72542,2020-11-17,1813587.80596904
1605484800,0.3571,0.381468,0.360217,0.371771,3642519.13264,2020-11-16,1354182.9804607055
1605398400,0.351034,0.3787,0.373772,0.360474,2760561.45735,2020-11-15,995110.6307767839
1605312000,0.360919,0.387076,0.387025,0.373772,3180871.81953,2020-11-14,1188920.8217293671
1605225600,0.359299,0.387885,0.360714,0.387025,3580822.96907,2020-11-13,1385868.009604317
1605139200,0.358307,0.373968,0.36638,0.360714,2145687.90166,2020-11-12,773979.6657593852
1605052800,0.3651,0.394418,0.386882,0.365842,3822877.50706,2020-11-11,1398569.1529378446
1604966400,0.353,0.39,0.354476,0.386723,4439059.59926,2020-11-10,1716686.4454046248
1604880000,0.342889,0.369145,0.366936,0.354553,3373367.61463,2020-11-09,1196037.6078699105
1604793600,0.346,0.377437,0.349,0.366461,3261048.66709,2020-11-08,1195047.1555904686
1604707200,0.339501,0.401793,0.376993,0.349003,7874562.13605,2020-11-07,2748245.809167858
1604620800,0.345007,0.3795,0.348608,0.376807,8331973.90587,2020-11-06,3139546.091549157
1604534400,0.314325,0.348848,0.318216,0.348604,3470098.40754,2020-11-05,1209690.1852620742
1604448000,0.306159,0.325765,0.3253,0.318092,2612865.6795,2020-11-04,831131.669723514
1604361600,0.320011,0.329751,0.328566,0.325887,1974268.39485,2020-11-03,643388.4043924819
1604275200,0.328173,0.354307,0.338233,0.328719,2287625.05594,2020-11-02,751985.8207635408
1604188800,0.320046,0.341622,0.322044,0.338189,2032301.29271,2020-11-01,687301.9418803022
1604102400,0.321259,0.335897,0.326219,0.322043,1482650.90648,2020-10-31,477477.34587553865
1604016000,0.316747,0.343636,0.336803,0.325918,2171984.26494,2020-10-30,707888.7676607149
1603929600,0.328,0.345742,0.336773,0.337084,2089771.29793,2020-10-29,704428.468191436
1603843200,0.330935,0.369629,0.361768,0.337286,4308585.96006,2020-10-28,1453225.7241247972
1603756800,0.356562,0.371662,0.357667,0.361311,1880390.33798,2020-10-27,679405.7134058918
1603670400,0.353241,0.382838,0.369468,0.35724,2728472.7685,2020-10-26,974719.6118189399
1603584000,0.366903,0.379097,0.379097,0.368602,1166067.92615,2020-10-25,429814.96971474227
