,unix,low,high,open,close,volume,date,vol_fiat,pair
58,1624147200,143.81,156.2,152.58,154.87,226491.35195946,2021-06-20,35076715.67796157,LTC/USD
59,1624060800,152.36,160.88,156.44,152.53,157026.56276912,2021-06-19,23951261.619173877,LTC/USD
60,1623974400,151.11,167.39,167.18,156.41,283531.28366186,2021-06-18,44347128.07755152,LTC/USD
61,1623888000,162.88,173.4,166.58,167.18,185436.80156591,2021-06-17,31001324.485788837,LTC/USD
62,1623801600,164.39,177.34,175.2,166.61,239436.79038648,2021-06-16,39892563.64629144,LTC/USD
63,1623715200,172.18,181.26,179.98,175.15,189931.66986973,2021-06-15,33266531.97768321,LTC/USD
64,1623628800,166.33,180.18,170.92,180.02,282734.13846732,2021-06-14,50897799.60688695,LTC/USD
65,1623542400,156.54,171.73,161.86,171.02,222849.92611976,2021-06-13,38111794.36500136,LTC/USD
66,1623456000,154.23,164.36,162.88,161.85,208418.73974157,2021-06-12,33732573.0271731,LTC/USD
67,1623369600,160.58,173.76,168.46,162.9,287615.08357665,2021-06-11,46852497.11463629,LTC/USD
68,1623283200,162.21,174.69,172.69,168.38,256216.55327818,2021-06-10,43141743.24097995,LTC/USD
69,1623196800,152.46,173.33,160.73,172.57,423830.19206403,2021-06-09,73140376.24448965,LTC/USD
70,1623110400,145.0,164.58,161.98,160.76,543709.07566951,2021-06-08,87406671.00463043,LTC/USD
71,1623024000,160.25,182.25,176.38,161.98,314008.9197124,2021-06-07,50863164.81501455,LTC/USD
72,1622937600,171.82,180.06,173.01,176.38,209323.8511947,2021-06-06,36920540.87372118,LTC/USD
73,1622851200,167.67,185.49,178.62,173.07,246503.77870196,2021-06-05,42662408.979948215,LTC/USD
74,1622764800,169.18,193.8,193.55,178.63,328026.48373818,2021-06-04,58595370.7901511,LTC/USD
75,1622678400,182.03,197.67,187.19,193.58,301137.16583651,2021-06-03,58294132.562631615,LTC/USD
76,1622592000,178.37,191.27,183.0,187.27,281546.76040403,2021-06-02,52725261.820862696,LTC/USD
77,1622505600,175.98,193.28,188.05,182.98,382106.93051135,2021-06-01,69917926.14496681,LTC/USD
78,1622419200,163.7,188.5,170.63,188.05,518731.03985268,2021-05-31,97547372.04429647,LTC/USD
79,1622332800,155.28,181.2,164.15,170.72,538593.33961416,2021-05-30,91948654.9389294,LTC/USD
80,1622246400,157.7,188.72,177.48,164.12,677430.24009038,2021-05-29,111179851.00363316,LTC/USD
81,1622160000,165.5,198.92,194.42,177.41,781738.26731908,2021-05-28,138688186.00507796,LTC/USD
82,1622073600,180.61,208.98,199.26,194.41,562897.02697085,2021-05-27,109432811.01340294,LTC/USD
83,1621987200,179.39,204.48,183.95,199.18,636113.9456062,2021-05-26,126701175.68584292,LTC/USD
84,1621900800,167.41,194.89,185.56,184.09,802237.79921507,2021-05-25,147683956.45750225,LTC/USD
85,1621814400,139.86,185.57,142.73,185.42,1066742.10807403,2021-05-24,197795321.67908663,LTC/USD
86,1621728000,117.58,176.51,169.47,142.72,1313910.78805244,2021-05-23,187521347.67084423,LTC/USD
87,1621641600,161.88,184.82,180.33,169.48,662128.28498101,2021-05-22,112217501.73858155,LTC/USD
88,1621555200,156.94,219.79,211.15,180.23,1305376.26817431,2021-05-21,235267964.81305587,LTC/USD
89,1621468800,166.95,232.99,186.65,211.11,1469920.08172847,2021-05-20,310314828.4536973,LTC/USD
90,1621382400,145.26,300.49,294.13,186.65,1979517.3125512,2021-05-19,369476906.3876815,LTC/USD
91,1621296000,278.49,318.43,281.5,294.13,715600.39391922,2021-05-18,210479543.86346012,LTC/USD
92,1621209600,261.37,296.76,296.22,281.6,824472.30656581,2021-05-17,232171401.5289321,LTC/USD
93,1621123200,279.38,324.19,300.11,296.11,549651.96819741,2021-05-16,162757444.3029351,LTC/USD
94,1621036800,296.52,332.01,326.52,300.18,508796.27016044,2021-05-15,152730464.37676087,LTC/USD
95,1620950400,308.46,339.62,318.3,326.67,491773.70377342,2021-05-14,160647715.81166312,LTC/USD
96,1620864000,291.0,336.0,310.9,318.41,1055462.1029788,2021-05-13,336069688.20947975,LTC/USD
97,1620777600,301.0,394.46,378.16,310.91,1038052.41132146,2021-05-12,322740875.2039552,LTC/USD
98,1620691200,345.33,379.87,359.35,378.16,650613.25265649,2021-05-11,246035907.62457827,LTC/USD
99,1620604800,336.21,413.91,388.13,359.41,1162589.27791832,2021-05-10,417846212.3766234,LTC/USD
100,1620518400,334.0,389.65,347.75,388.3,687149.21256321,2021-05-09,266820039.23829448,LTC/USD
101,1620432000,334.97,357.0,345.27,347.72,459286.23059221,2021-05-08,159703008.10152328,LTC/USD
102,1620345600,333.55,372.88,354.52,345.25,820059.10109328,2021-05-07,283125404.6524549,LTC/USD
103,1620259200,320.0,365.2,356.5,354.44,906905.51076159,2021-05-06,321443589.2343379,LTC/USD
104,1620172800,300.98,360.0,305.43,356.43,1281044.26297317,2021-05-05,456602606.651527,LTC/USD
105,1620086400,271.03,327.91,294.91,305.5,1214734.86336712,2021-05-04,371101500.7586552,LTC/USD
106,1620000000,268.64,299.71,269.1,294.91,550293.67954926,2021-05-03,162287109.03587225,LTC/USD
107,1619913600,265.0,277.64,277.02,269.1,236592.90033338,2021-05-02,63667149.47971257,LTC/USD
108,1619827200,266.17,278.71,271.6,277.0,271898.39940726,2021-05-01,75315856.63581102,LTC/USD
109,1619740800,252.74,273.87,255.5,271.59,359881.27995122,2021-04-30,97740156.82195184,LTC/USD
110,1619654400,248.75,262.99,258.79,255.51,323987.78866021,2021-04-29,82782119.88057025,LTC/USD
111,1619568000,248.51,267.0,259.99,258.81,428097.52590696,2021-04-28,110795920.67998032,LTC/USD
112,1619481600,243.81,264.0,247.6,259.96,393941.15591105,2021-04-27,102408942.89063656,LTC/USD
113,1619395200,221.25,248.36,224.25,247.65,473806.36636804,2021-04-26,117338146.6310451,LTC/USD
114,1619308800,211.07,235.86,225.28,224.18,399366.0903442,2021-04-25,89529890.13336277,LTC/USD
115,1619222400,220.84,241.79,241.74,225.3,383106.56970624,2021-04-24,86313910.15481588,LTC/USD
116,1619136000,207.1,257.07,252.74,241.67,1075371.98091985,2021-04-23,259885146.6289001,LTC/USD
117,1619049600,239.13,289.8,257.84,252.65,933943.4808806,2021-04-22,235960820.4444836,LTC/USD
118,1618963200,251.17,276.97,260.87,257.78,556502.22260617,2021-04-21,143455142.94341847,LTC/USD
119,1618876800,233.85,276.47,261.7,261.01,904837.88455432,2021-04-20,236171736.24752307,LTC/USD
120,1618790400,249.06,283.69,274.13,261.56,775928.9371337,2021-04-19,202951972.79669055,LTC/USD
121,1618704000,241.09,305.33,301.05,274.2,1395640.76309573,2021-04-18,382684697.24084914,LTC/USD
122,1618617600,297.41,335.35,308.86,301.1,876013.94396398,2021-04-17,263767798.5275544,LTC/USD
123,1618531200,266.21,319.94,286.18,308.75,1184360.59920071,2021-04-16,365671335.0032192,LTC/USD
124,1618444800,266.01,291.25,278.75,286.18,518631.79087024,2021-04-15,148422045.9112453,LTC/USD
125,1618358400,255.0,283.2,267.77,278.85,686386.0861287,2021-04-14,191398760.116988,LTC/USD
126,1618272000,244.33,273.3,244.4,267.77,577987.13293251,2021-04-13,154767614.5853382,LTC/USD
127,1618185600,240.14,258.69,252.31,244.35,361404.35449923,2021-04-12,88309154.02188684,LTC/USD
128,1618099200,244.48,262.98,256.25,252.44,481409.6304081,2021-04-11,121527047.10022075,LTC/USD
129,1618012800,219.02,256.63,221.12,255.94,544874.50286414,2021-04-10,139455180.263048,LTC/USD
130,1617926400,218.84,228.96,226.17,221.07,235532.76037331,2021-04-09,52069227.33572764,LTC/USD
131,1617840000,217.0,228.0,219.2,226.24,291594.18292009,2021-04-08,65970267.94384116,LTC/USD
132,1617753600,211.0,242.96,237.23,219.33,763530.35248426,2021-04-07,167465112.21037275,LTC/USD
133,1617667200,213.0,244.54,221.42,237.09,828949.44919589,2021-04-06,196535624.90985355,LTC/USD
134,1617580800,198.11,225.0,202.26,221.44,550829.18683667,2021-04-05,121975615.1331122,LTC/USD
135,1617494400,191.9,204.74,195.26,202.26,218315.0523257,2021-04-04,44156402.48339608,LTC/USD
136,1617408000,195.05,217.88,211.4,195.34,317823.08064585,2021-04-03,62083560.57336034,LTC/USD
137,1617321600,200.79,213.56,202.74,211.5,321181.76232722,2021-04-02,67929942.73220703,LTC/USD
138,1617235200,194.14,204.95,196.9,202.67,286667.40876187,2021-04-01,58098883.73376819,LTC/USD
139,1617148800,187.15,199.0,195.74,196.88,252062.78070165,2021-03-31,49626120.26454085,LTC/USD
140,1617062400,190.18,200.08,193.68,195.73,247251.94168221,2021-03-30,48394622.54545896,LTC/USD
141,1616976000,182.28,197.54,184.24,193.66,325949.98694959,2021-03-29,63123474.47265759,LTC/USD
142,1616889600,180.0,187.3,184.11,184.27,154052.46599189,2021-03-28,28387247.90832557,LTC/USD
143,1616803200,177.75,186.24,183.71,184.14,173064.49588676,2021-03-27,31868096.272587985,LTC/USD
144,1616716800,171.47,183.93,171.52,183.7,228873.49471838,2021-03-26,42044060.979766406,LTC/USD
145,1616630400,167.78,178.24,175.95,171.48,334710.9219652,2021-03-25,57396228.89859249,LTC/USD
146,1616544000,172.25,197.0,185.85,175.95,348394.18554257,2021-03-24,61299956.94621519,LTC/USD
147,1616457600,180.71,189.51,185.73,185.85,247751.81033009,2021-03-23,46044673.94984722,LTC/USD
148,1616371200,185.0,199.17,195.62,185.7,264425.42582445,2021-03-22,49103801.57560036,LTC/USD
149,1616284800,192.37,201.95,200.16,195.53,191875.82871953,2021-03-21,37517480.789529696,LTC/USD
150,1616198400,198.73,206.0,199.88,200.16,179205.14625003,2021-03-20,35869702.073406,LTC/USD
151,1616112000,195.8,204.95,199.74,199.91,221288.73600127,2021-03-19,44237831.21401389,LTC/USD
152,1616025600,198.87,208.23,206.1,199.65,321741.42992324,2021-03-18,64235676.48417486,LTC/USD
153,1615939200,194.25,206.88,201.67,206.04,296116.99073548,2021-03-17,61011944.771138296,LTC/USD
154,1615852800,191.18,205.27,200.65,201.64,370460.24272988,2021-03-16,74699603.344053,LTC/USD
155,1615766400,197.65,222.44,214.02,200.82,492339.6096627,2021-03-15,98871640.4124634,LTC/USD
156,1615680000,214.0,227.94,226.1,214.11,256868.50842203,2021-03-14,54998116.33824085,LTC/USD
157,1615593600,212.7,230.0,220.83,226.09,456109.6540551,2021-03-13,103121831.68531756,LTC/USD
158,1615507200,198.67,224.33,201.47,220.84,723757.46809265,2021-03-12,159834599.2535808,LTC/USD
159,1615420800,191.08,203.45,200.32,201.47,314111.95609458,2021-03-11,63284135.79437503,LTC/USD
160,1615334400,191.23,208.0,204.02,200.23,496207.79764155,2021-03-10,99355687.32176755,LTC/USD
161,1615248000,189.01,205.2,191.91,203.98,421286.15194981,2021-03-09,85933949.27472223,LTC/USD
162,1615161600,180.0,195.22,190.83,191.9,357924.79201714,2021-03-08,68685767.58808917,LTC/USD
163,1615075200,182.33,192.14,182.88,190.74,254357.25458686,2021-03-07,48516102.73989768,LTC/USD
164,1614988800,174.73,184.71,180.36,182.85,270562.07972635,2021-03-06,49472276.2779631,LTC/USD
165,1614902400,168.58,183.53,180.59,180.3,389728.18658471,2021-03-05,70267992.04122323,LTC/USD
166,1614816000,177.0,194.5,187.62,180.59,411057.79016485,2021-03-04,74232926.32587026,LTC/USD
167,1614729600,177.15,196.71,179.27,187.61,530384.72101456,2021-03-03,99505477.5095416,LTC/USD
168,1614643200,170.7,185.48,176.08,179.25,457461.62814149,2021-03-02,81999996.84436208,LTC/USD
169,1614556800,163.54,176.82,165.58,176.01,389607.68234476,2021-03-01,68574848.1695012,LTC/USD
170,1614470400,153.07,173.17,171.97,165.72,574638.18435029,2021-02-28,95229039.91053006,LTC/USD
171,1614384000,167.23,180.48,170.27,172.01,352424.12669885,2021-02-27,60620474.03346919,LTC/USD
172,1614297600,162.23,182.9,179.4,170.3,713714.85098742,2021-02-26,121545639.12315762,LTC/USD
173,1614211200,175.21,205.2,181.59,179.47,760450.52816885,2021-02-25,136478056.2904635,LTC/USD
174,1614124800,168.89,189.69,177.5,181.7,736673.54631742,2021-02-24,133853583.3658752,LTC/USD
175,1614038400,158.7,208.94,208.21,177.59,1553179.6704936,2021-02-23,275829177.6829584,LTC/USD
176,1613952000,178.0,227.72,227.57,208.23,1049019.69166626,2021-02-22,218437370.3956653,LTC/USD
177,1613865600,220.25,233.95,227.04,227.54,498527.84605352,2021-02-21,113435026.09101792,LTC/USD
178,1613779200,216.08,247.0,236.68,227.17,795382.57879507,2021-02-20,180687060.42487603,LTC/USD
179,1613692800,220.1,241.99,226.69,236.69,642219.21560272,2021-02-19,152006866.1410078,LTC/USD
180,1613606400,220.7,239.11,237.52,226.65,568397.6040669,2021-02-18,128827316.96176288,LTC/USD
181,1613520000,203.52,237.59,210.17,237.54,833225.99715476,2021-02-17,197924503.3641417,LTC/USD
182,1613433600,200.18,221.95,208.1,210.17,688621.78091316,2021-02-16,144727639.6945188,LTC/USD
183,1613347200,185.72,220.0,213.92,207.9,1027910.48458824,2021-02-15,213702589.74589512,LTC/USD
184,1613260800,208.57,230.81,226.47,213.93,799636.00954237,2021-02-14,171066131.52139923,LTC/USD
185,1613174400,192.0,229.52,197.2,226.62,1202918.03168112,2021-02-13,272605284.3395754,LTC/USD
186,1613088000,176.89,199.99,183.71,197.2,772016.44510585,2021-02-12,152241642.9748736,LTC/USD
187,1613001600,175.79,193.65,181.73,183.8,678199.39210037,2021-02-11,124653048.26804802,LTC/USD
188,1612915200,170.14,195.15,181.79,181.76,1085843.2024783,2021-02-10,197362860.48245585,LTC/USD
189,1612828800,164.23,184.71,167.6,181.92,796456.09275364,2021-02-09,144891292.39374217,LTC/USD
190,1612742400,147.98,169.48,151.03,167.63,629544.3633159,2021-02-08,105530521.6226443,LTC/USD
191,1612656000,145.33,157.49,155.98,150.95,361309.14627921,2021-02-07,54539615.630846746,LTC/USD
192,1612569600,150.0,164.23,155.18,155.77,769217.22204908,2021-02-06,119820966.6785852,LTC/USD
193,1612483200,143.63,156.99,145.25,155.15,503058.75070061,2021-02-05,78049565.17119965,LTC/USD
194,1612396800,141.16,158.99,156.31,145.27,572190.38967315,2021-02-04,83122097.90781851,LTC/USD
195,1612310400,142.12,156.86,142.12,156.2,648677.39893866,2021-02-03,101323409.71421868,LTC/USD
196,1612224000,131.84,145.95,131.95,142.05,581092.08902155,2021-02-02,82544131.24551119,LTC/USD
197,1612137600,126.02,136.62,129.61,132.04,371025.50589096,2021-02-01,48990207.79784235,LTC/USD
198,1612051200,125.7,135.21,133.53,129.58,313954.46855087,2021-01-31,40682220.03482174,LTC/USD
199,1611964800,128.11,136.34,134.88,133.61,362512.92526212,2021-01-30,48435351.94427186,LTC/USD
200,1611878400,131.6,145.88,133.73,134.91,797262.34427069,2021-01-29,107558662.8655588,LTC/USD
201,1611792000,120.91,136.29,122.7,133.61,421567.72581511,2021-01-28,56325663.84615686,LTC/USD
202,1611705600,118.0,135.13,134.88,122.63,440010.40071072,2021-01-27,53958475.43915559,LTC/USD
203,1611619200,128.41,139.79,137.06,134.79,307362.49449081,2021-01-26,41429390.63241627,LTC/USD
204,1611532800,136.62,147.69,141.17,137.13,446787.17499634,2021-01-25,61267925.3072481,LTC/USD
205,1611446400,133.86,142.63,137.78,141.13,269997.41948133,2021-01-24,38104735.81140011,LTC/USD
206,1611360000,135.0,143.54,137.75,137.76,262547.92820686,2021-01-23,36168602.58977703,LTC/USD
207,1611273600,122.25,142.0,129.65,137.76,662088.44705923,2021-01-22,91209304.46687952,LTC/USD
208,1611187200,125.4,150.35,149.82,129.75,612256.64841475,2021-01-21,79440300.13181381,LTC/USD
209,1611100800,138.53,156.3,151.89,149.77,498760.05422524,2021-01-20,74699293.3213142,LTC/USD
210,1611014400,150.17,166.21,151.81,151.9,728847.58791126,2021-01-19,110711948.6037204,LTC/USD
211,1610928000,138.27,155.0,142.76,151.88,610752.27496003,2021-01-18,92761055.52092937,LTC/USD
212,1610841600,136.29,147.0,143.58,142.8,456112.44761885,2021-01-17,65132857.51997178,LTC/USD
213,1610755200,139.26,152.68,143.75,143.5,644616.17729527,2021-01-16,92502421.44187126,LTC/USD
214,1610668800,130.29,155.3,152.38,143.63,734295.41062156,2021-01-15,105466849.82757466,LTC/USD
215,1610582400,143.4,156.87,147.55,152.38,743175.0059382,2021-01-14,113245007.40486293,LTC/USD
216,1610496000,125.7,148.5,133.36,147.51,868082.62399309,2021-01-13,128050867.8652207,LTC/USD
217,1610409600,128.0,146.88,139.35,133.39,1151437.30124188,2021-01-12,153590221.61265436,LTC/USD
218,1610323200,111.04,170.72,170.22,139.43,2538624.92406998,2021-01-11,353960473.1630773,LTC/USD
219,1610236800,160.62,186.34,177.9,170.21,1050079.22012166,2021-01-10,178733984.05690777,LTC/USD
220,1610150400,163.58,179.42,172.46,177.87,719159.33210206,2021-01-09,127916870.4009934,LTC/USD
221,1610064000,150.2,181.55,169.75,172.46,1248036.47869796,2021-01-08,215236371.1162502,LTC/USD
222,1609977600,162.0,181.25,169.45,169.75,1139850.35207682,2021-01-07,193489597.26504025,LTC/USD
223,1609891200,155.37,169.9,159.01,169.41,861475.91623074,2021-01-06,145942634.96864966,LTC/USD
224,1609804800,146.62,163.36,155.48,159.03,864792.96091525,2021-01-05,137528024.5743522,LTC/USD
225,1609718400,140.0,174.5,161.44,155.43,1288609.45497657,2021-01-04,200288567.5870083,LTC/USD
226,1609632000,135.5,164.98,137.1,161.52,1359302.40338031,2021-01-03,219554524.19398767,LTC/USD
227,1609545600,123.8,142.21,126.53,137.13,999028.21705459,2021-01-02,136996739.40469593,LTC/USD
228,1609459200,123.19,134.22,124.42,126.53,495005.89206941,2021-01-01,62633095.52354245,LTC/USD
229,1609372800,122.0,130.35,130.09,124.41,402189.42314972,2020-12-31,50036386.134056665,LTC/USD
230,1609286400,122.6,132.89,128.7,130.11,527659.71781772,2020-12-30,68653805.88526356,LTC/USD
231,1609200000,120.0,130.67,129.67,128.69,543578.98588219,2020-12-29,69953179.69317904,LTC/USD
232,1609113600,126.21,136.99,127.67,129.69,742365.72495903,2020-12-28,96277410.8699366,LTC/USD
233,1609027200,121.55,139.3,129.56,127.6,1327306.27355629,2020-12-27,169364280.5057826,LTC/USD
234,1608940800,124.84,135.0,127.8,129.56,1122808.59363966,2020-12-26,145471081.39195433,LTC/USD
235,1608854400,108.24,128.54,111.17,127.67,1078936.9451263,2020-12-25,137747879.78427473,LTC/USD
236,1608768000,98.68,112.3,102.46,111.2,800710.15980679,2020-12-24,89038969.77051504,LTC/USD
237,1608681600,95.28,117.32,114.28,102.35,1187433.79695259,2020-12-23,121533849.1180976,LTC/USD
238,1608595200,98.31,114.6,104.49,114.31,833259.5140067,2020-12-22,95249895.04610588,LTC/USD
239,1608508800,100.65,118.87,114.65,104.44,888466.20235959,2020-12-21,92791410.17443556,LTC/USD
240,1608422400,109.85,123.19,120.04,114.65,911240.9222399,2020-12-20,104473771.73480454,LTC/USD
241,1608336000,105.5,124.4,109.45,120.02,917654.30896522,2020-12-19,110136870.16200572,LTC/USD
242,1608249600,99.28,112.92,101.06,109.46,872586.22468513,2020-12-18,95513288.15403432,LTC/USD
243,1608163200,90.44,110.0,92.94,101.17,1347541.85407388,2020-12-17,136330809.37665445,LTC/USD
244,1608076800,78.43,93.3,81.4,93.02,783108.77912154,2020-12-16,72844778.63388565,LTC/USD
245,1607990400,80.38,85.0,82.4,81.4,319582.79295973,2020-12-15,26014039.346922025,LTC/USD
246,1607904000,79.15,82.99,82.2,82.4,246471.88409561,2020-12-14,20309283.249478266,LTC/USD
247,1607817600,75.63,84.34,76.67,82.2,307459.52338213,2020-12-13,25273172.822011087,LTC/USD
248,1607731200,72.02,77.65,72.19,76.7,194168.42666556,2020-12-12,14892718.325248452,LTC/USD
249,1607644800,69.94,75.09,74.71,72.18,325119.55341277,2020-12-11,23467129.36533374,LTC/USD
250,1607558400,73.1,77.64,77.42,74.71,146863.798506,2020-12-10,10972194.386383258,LTC/USD
251,1607472000,72.15,78.24,76.7,77.42,316427.46170733,2020-12-09,24497814.08538149,LTC/USD
252,1607385600,75.5,84.93,83.44,76.7,304628.63425464,2020-12-08,23365016.24733089,LTC/USD
253,1607299200,81.75,86.89,83.58,83.41,215837.83740858,2020-12-07,18003034.018249657,LTC/USD
254,1607212800,80.36,85.26,83.18,83.64,215749.66487477,2020-12-06,18045301.970125765,LTC/USD
255,1607126400,78.7,84.33,79.54,83.21,247022.99514966,2020-12-05,20554783.42640321,LTC/USD
256,1607040000,78.01,89.9,89.04,79.58,418719.14882823,2020-12-04,33321669.86375054,LTC/USD
257,1606953600,85.54,91.35,88.96,89.03,419650.38368676,2020-12-03,37361473.65963224,LTC/USD
258,1606867200,82.79,90.63,85.18,88.99,495212.02530189,2020-12-02,44068918.131615184,LTC/USD
259,1606780800,79.84,93.0,87.69,85.17,1155289.79175242,2020-12-01,98396031.5635536,LTC/USD
260,1606694400,76.75,88.53,79.01,87.66,706120.28824358,2020-11-30,61898504.46743222,LTC/USD
261,1606608000,71.64,81.21,72.75,79.0,466057.04881118,2020-11-29,36818506.85608322,LTC/USD
262,1606521600,68.38,75.0,69.24,72.79,441134.21192161,2020-11-28,32110159.285773996,LTC/USD
263,1606435200,65.28,73.58,71.12,69.2,532935.79664142,2020-11-27,36879157.12758627,LTC/USD
264,1606348800,64.3,83.26,81.7,71.11,988347.77884566,2020-11-26,70281410.55371489,LTC/USD
265,1606262400,77.95,90.74,89.35,81.75,493458.15495534,2020-11-25,40340204.167599045,LTC/USD
266,1606176000,85.84,94.05,89.13,89.34,837367.93829356,2020-11-24,74810451.60714665,LTC/USD
267,1606089600,80.8,90.98,82.95,89.18,720297.63787624,2020-11-23,64236143.34580308,LTC/USD
268,1606003200,78.0,88.0,87.23,82.96,618485.43421601,2020-11-22,51309551.62256019,LTC/USD
269,1605916800,80.54,88.56,82.65,87.13,776409.15818262,2020-11-21,67648529.95245168,LTC/USD
270,1605830400,80.17,85.92,81.61,82.64,627670.97557165,2020-11-20,51870729.42124116,LTC/USD
271,1605744000,71.53,83.5,73.49,81.62,812714.2798768,2020-11-19,66333739.52354442,LTC/USD
272,1605657600,68.34,77.18,76.37,73.48,669396.20993694,2020-11-18,49187233.506166354,LTC/USD
273,1605571200,71.48,77.04,73.82,76.41,608283.05635232,2020-11-17,46478908.33588077,LTC/USD
274,1605484800,62.16,74.65,62.33,73.83,633900.68830653,2020-11-16,46800887.81767111,LTC/USD
275,1605398400,61.08,64.5,63.89,62.37,132175.66639613,2020-11-15,8243796.313126627,LTC/USD
276,1605312000,61.74,66.34,66.01,63.85,172711.38054471,2020-11-14,11027621.647779737,LTC/USD
277,1605225600,60.17,66.66,60.74,66.01,481039.87932094,2020-11-13,31753442.433975253,LTC/USD
278,1605139200,57.7,60.8,59.33,60.74,188590.08229276,2020-11-12,11454961.598462244,LTC/USD
279,1605052800,57.87,60.63,57.99,59.33,199943.29495809,2020-11-11,11862635.68986348,LTC/USD
280,1604966400,57.12,59.63,59.29,57.99,167252.84504751,2020-11-10,9698992.484305104,LTC/USD
281,1604880000,57.45,61.88,60.98,59.25,228954.64363444,2020-11-09,13565562.63534057,LTC/USD
282,1604793600,58.68,62.07,58.97,60.99,146472.86454459,2020-11-08,8933380.008574545,LTC/USD
283,1604707200,56.98,64.87,63.35,58.94,431041.52471115,2020-11-07,25405587.466475178,LTC/USD
284,1604620800,58.73,63.74,59.02,63.29,419560.67088908,2020-11-06,26553994.860569872,LTC/USD
285,1604534400,54.71,59.79,54.77,59.04,273647.72963001,2020-11-05,16156161.957355792,LTC/USD
286,1604448000,51.65,55.34,54.08,54.75,206517.92237682,2020-11-04,11306856.250130896,LTC/USD
287,1604361600,51.25,54.4,53.85,54.02,181262.39153026,2020-11-03,9791794.390464649,LTC/USD
288,1604275200,53.12,56.85,55.67,53.85,160154.91254076,2020-11-02,8624342.040319927,LTC/USD
289,1604188800,54.11,56.2,55.71,55.65,71187.07017078,2020-11-01,3961560.455003907,LTC/USD
290,1604102400,53.65,56.5,54.11,55.68,161337.08481029,2020-10-31,8983248.882236946,LTC/USD
291,1604016000,52.27,55.81,54.93,54.08,166459.43264668,2020-10-30,9002126.117532454,LTC/USD
292,1603929600,53.44,56.55,55.84,54.94,188062.91755927,2020-10-29,10332176.690706292,LTC/USD
293,1603843200,54.71,60.9,57.81,55.84,257032.53810454,2020-10-28,14352696.927757517,LTC/USD
294,1603756800,56.51,59.1,56.83,58.18,173980.76237557,2020-10-27,10122200.755010664,LTC/USD
295,1603670400,55.0,59.35,58.88,56.89,238259.33693771,2020-10-26,13554573.67838632,LTC/USD
296,1603584000,56.56,59.99,59.18,58.85,218143.150177,2020-10-25,12837724.387916451,LTC/USD
297,1603497600,54.91,59.67,55.45,59.21,243362.27597588,2020-10-24,14409480.360531855,LTC/USD
298,1603411200,53.16,57.04,54.42,55.46,254988.04944849,2020-10-23,14141637.222413257,LTC/USD
299,1603324800,53.09,56.32,53.09,54.42,326777.67416153,2020-10-22,17783241.02787046,LTC/USD
0,1629158400,673.21,674.3,673.27,673.73,26.85280708,2021-08-17,18091.541714008403,BCH/USD
1,1629072000,673.25,715.0,703.6,673.58,34502.28648577,2021-08-16,23240050.13108496,BCH/USD
2,1628985600,672.79,709.79,692.16,703.59,37366.61259082,2021-08-15,26290774.952775043,BCH/USD
3,1628899200,642.55,693.21,654.77,692.35,34118.10006023,2021-08-14,23621666.57670024,BCH/USD
4,1628812800,601.85,655.71,606.5,654.95,44071.27831011,2021-08-13,28864483.729206547,BCH/USD
5,1628726400,592.29,649.96,620.57,606.51,33508.0701133,2021-08-12,20322979.60441758,BCH/USD
6,1628640000,590.65,632.98,592.12,620.74,33393.22253983,2021-08-11,20728508.959374078,BCH/USD
7,1628553600,573.69,606.87,591.5,592.43,29755.81142868,2021-08-10,17628235.364692893,BCH/USD
8,1628467200,543.26,601.11,556.14,591.62,41690.11731478,2021-08-09,24664707.205770142,BCH/USD
9,1628380800,555.0,590.09,583.99,556.3,25963.14415622,2021-08-08,14443297.094105186,BCH/USD
10,1628294400,553.83,590.89,557.69,584.14,34543.85330798,2021-08-07,20178446.47132344,BCH/USD
11,1628208000,537.05,561.0,549.0,557.61,30231.54619369,2021-08-06,16857412.47306348,BCH/USD
12,1628121600,522.91,550.88,545.62,548.99,31594.4012852,2021-08-05,17345010.36156195,BCH/USD
13,1628035200,524.68,552.6,538.5,545.62,24399.41687665,2021-08-04,13312809.836237771,BCH/USD
14,1627948800,521.73,551.95,543.36,538.5,25330.12437589,2021-08-03,13640271.976416765,BCH/USD
15,1627862400,519.75,567.44,526.46,543.31,37887.26722357,2021-08-02,20584531.155237816,BCH/USD
16,1627776000,514.08,563.56,546.2,526.31,30232.43438011,2021-08-01,15911632.538595691,BCH/USD
17,1627689600,537.19,559.48,553.32,546.05,20646.20359136,2021-07-31,11273859.471062128,BCH/USD
18,1627603200,517.66,553.57,539.0,553.24,32537.0753777,2021-07-30,18000811.58195875,BCH/USD
19,1627516800,498.77,547.22,511.9,539.0,37129.24259145,2021-07-29,20012661.75679155,BCH/USD
20,1627430400,489.94,519.5,502.14,511.9,41215.26768635,2021-07-28,21098095.528642565,BCH/USD
21,1627344000,467.61,504.12,481.42,502.14,39152.35311024,2021-07-27,19659962.590775914,BCH/USD
22,1627257600,453.28,518.03,455.44,481.32,65220.43007622,2021-07-26,31391897.40428621,BCH/USD
23,1627171200,441.66,459.99,459.05,455.47,18280.94806124,2021-07-25,8326423.413452984,BCH/USD
24,1627084800,450.39,465.0,455.14,459.08,19567.40004677,2021-07-24,8983002.013471171,BCH/USD
25,1626998400,431.41,456.32,442.18,454.97,12156.81386999,2021-07-23,5530985.606429351,BCH/USD
