unix,low,high,open,close,volume,date,vol_fiat
1625529600,2193.9,2348.63,2198.11,2319.28,6340.23396496,2021-07-06,14704777.83025243
1625443200,2158.78,2322.6,2318.24,2198.15,5066.4964514,2021-07-05,11136919.174644912
1625356800,2189.75,2389.13,2224.81,2322.12,2845.37733359,2021-07-04,6607307.61387601
1625270400,2113.66,2239.7,2159.41,2226.3,2410.67028861,2021-07-03,5366875.263532444
1625184000,2018.6,2158.62,2105.08,2155.56,4258.31585705,2021-07-02,9179055.328822698
1625097600,2074.77,2274.15,2274.15,2109.78,5191.88194786,2021-07-01,10953728.695956072
1625011200,2088.82,2288.04,2164.24,2274.82,8142.07633653,2021-06-30,18521758.091865174
1624924800,2074.19,2244.42,2084.28,2164.8,5830.74464882,2021-06-29,12622396.015765538
1624838400,1961.36,2144.49,1986.18,2083.78,7976.52873661,2021-06-28,16621331.050773188
1624752000,1807.77,1986.56,1830.7,1986.56,4668.70890617,2021-06-27,9274670.364641074
1624665600,1717.62,1852.56,1808.55,1829.71,5916.49138399,2021-06-26,10825463.450200344
1624579200,1792.5,2019.66,1991.28,1810.38,9046.88599619,2021-06-25,16378301.469782453
1624492800,1886.35,2035.43,1968.71,1994.03,3727.66832308,2021-06-24,7433082.466271212
1624406400,1822.31,2044.65,1877.52,1969.07,10946.49344549,2021-06-23,21554411.84871099
1624320000,1700.72,1994.28,1887.23,1879.37,36657.41485302,2021-06-22,68892845.75232019
1624233600,1866.24,2260.17,2246.25,1886.43,34660.66903529,2021-06-21,65384925.88824211
1624147200,2042.06,2276.86,2165.08,2245.46,9565.52089507,2021-06-20,21478994.549043883
1624060800,2161.64,2277.84,2231.42,2164.73,4320.45809833,2021-06-19,9352625.259197902
1623974400,2139.06,2376.63,2369.64,2232.37,7035.90974508,2021-06-18,15706753.837624239
1623888000,2307.0,2460.68,2365.48,2370.49,3858.38508653,2021-06-17,9146263.2637685
1623801600,2351.06,2555.3,2537.1,2364.37,5763.37019296,2021-06-16,13626739.583128834
1623715200,2509.41,2639.53,2580.87,2542.17,4402.59917981,2021-06-15,11192155.556937588
1623628800,2461.83,2608.4,2515.27,2581.02,6849.71084824,2021-06-14,17679240.693524405
1623542400,2308.06,2548.22,2370.0,2511.18,8273.6180441,2021-06-13,20776544.159983035
1623456000,2258.53,2452.15,2355.0,2370.0,8023.86255878,2021-06-12,19016554.264308598
1623369600,2322.12,2497.06,2467.32,2353.09,5864.22812734,2021-06-11,13799056.564162482
1623283200,2426.61,2623.21,2610.95,2469.03,7834.89033088,2021-06-10,19344579.273652647
1623196800,2405.9,2625.97,2502.82,2611.91,19413.17273116,2021-06-09,50705459.98824412
1623110400,2300.0,2620.35,2590.84,2503.49,29319.1011147,2021-06-08,73400076.44964029
1623024000,2565.83,2847.32,2717.32,2594.32,8401.82980038,2021-06-07,21797035.08772184
1622937600,2613.98,2742.73,2629.74,2717.4,4354.68776633,2021-06-06,11833428.536225142
1622851200,2535.37,2816.14,2691.74,2629.19,10363.88994632,2021-06-05,27248635.80796508
1622764800,2551.83,2859.36,2858.91,2689.86,11125.7678599,2021-06-04,29926757.935630612
1622678400,2663.19,2890.94,2700.23,2857.21,6846.47158137,2021-06-03,19561807.06700618
1622592000,2551.38,2803.1,2636.36,2703.2,7452.36615647,2021-06-02,20145236.1941697
1622505600,2508.93,2740.18,2705.49,2635.26,16347.00033003,2021-06-01,43078596.08971486
1622419200,2272.85,2720.93,2377.97,2705.49,24053.99116645,2021-05-31,65077832.5609188
1622332800,2179.38,2476.49,2276.63,2382.78,25504.56197759,2021-05-30,60771760.18896191
1622246400,2206.25,2572.96,2409.64,2279.81,70666.20883396,2021-05-29,161105529.56175035
1622160000,2320.75,2761.53,2741.3,2410.0,57845.42504676,2021-05-28,139407474.3626916
1622073600,2635.44,2889.0,2885.26,2738.81,22107.35212097,2021-05-27,60547837.06243385
1621987200,2643.6,2910.85,2708.63,2884.28,35345.74236421,2021-05-26,101947017.78624362
1621900800,2381.01,2750.01,2647.23,2705.64,50002.88118828,2021-05-25,135289795.45825788
1621814400,2081.39,2680.17,2096.39,2647.27,53211.42331828,2021-05-24,140865004.6077831
1621728000,1729.06,2380.08,2290.29,2093.52,41055.59574839,2021-05-23,85950710.81116943
1621641600,2153.82,2484.89,2431.63,2294.01,28398.51367034,2021-05-22,65146474.34489667
1621555200,2100.0,2935.74,2764.33,2429.85,47843.73086331,2021-05-21,116253089.4382138
1621468800,2154.31,3001.99,2440.76,2767.19,56969.23284748,2021-05-20,157644691.4432182
1621382400,1834.68,3439.15,3375.12,2439.25,62671.17148269,2021-05-19,152870655.03915158
1621296000,3240.5,3563.57,3284.19,3374.43,13731.017598,2021-05-18,46334357.713219136
1621209600,3118.02,3584.88,3580.35,3281.34,25438.19859529,2021-05-17,83471378.57866889
1621123200,3328.81,3878.34,3646.18,3582.43,15419.99183877,2021-05-16,55241041.36296481
1621036800,3632.91,4131.59,4072.22,3639.2,12080.49566232,2021-05-15,43963339.81431494
1620950400,3692.62,4173.09,3717.15,4073.71,13504.08745794,2021-05-14,55011736.11828476
1620864000,3500.0,4036.07,3819.7,3718.58,30840.17680943,2021-05-13,114681664.6800102
1620777600,3748.8,4374.28,4173.1,3829.13,18991.10907145,2021-05-12,72719425.47876133
1620691200,3772.11,4179.58,3936.73,4171.51,10960.30580625,2021-05-11,45721025.273829944
1620604800,3644.94,4205.87,3925.86,3945.94,17004.4629829,2021-05-10,67098590.662744425
1620518400,3726.38,3983.97,3912.65,3921.53,9722.21731716,2021-05-09,38125966.87576246
1620432000,3450.67,3955.8,3478.78,3909.9,11032.50005031,2021-05-08,43135971.94670707
1620345600,3354.99,3588.0,3491.23,3483.09,6275.07536413,2021-05-07,21856652.25004756
1620259200,3376.99,3606.11,3525.7,3490.42,9298.32677055,2021-05-06,32455065.72646313
1620172800,3206.4,3545.37,3243.1,3524.34,4677.16808088,2021-05-05,16483930.554168621
1620086400,3171.83,3525.0,3295.0,3242.5,6453.7981568,2021-05-04,20926440.523424
