"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"08.07.2021","49,6410","52,7080","52,9180","48,5240","1,99M","-6,00%"
"07.07.2021","52,8110","54,6290","55,0400","52,6460","1,82M","-3,52%"
"06.07.2021","54,7380","53,7470","56,0390","53,7470","1,94M","1,93%"
"05.07.2021","53,7010","56,3170","56,3170","53,6160","2,24M","-4,74%"
"04.07.2021","56,3740","58,2690","58,3820","56,3740","2,22M","-1,55%"
"03.07.2021","57,2630","53,9600","57,6620","52,6610","2,85M","6,49%"
"02.07.2021","53,7720","53,1390","53,7720","51,4710","2,63M","1,27%"
"01.07.2021","53,1000","57,4450","57,4450","53,0970","4,31M","-7,67%"
"30.06.2021","57,5080","56,7880","62,4110","53,9370","9,68M","1,96%"
"29.06.2021","56,4000","43,3350","56,6740","43,3350","7,68M","30,17%"
"28.06.2021","43,3270","42,3150","43,6470","41,3290","1,49M","2,44%"
"27.06.2021","42,2950","40,4340","42,2950","39,7960","1,19M","4,37%"
"26.06.2021","40,5250","39,6490","40,5250","37,7780","1,64M","2,78%"
"25.06.2021","39,4300","43,4180","45,0770","39,4300","2,72M","-8,55%"
"24.06.2021","43,1160","40,7820","43,1160","39,2070","2,25M","5,94%"
"23.06.2021","40,6990","36,5230","41,3850","36,5230","3,76M","11,55%"
"22.06.2021","36,4860","39,4670","41,4570","34,8500","5,76M","-7,62%"
"21.06.2021","39,4950","50,9700","50,9700","39,4950","4,02M","-22,57%"
"20.06.2021","51,0090","50,9330","51,2360","48,1880","1,35M","0,06%"
"19.06.2021","50,9780","52,5480","53,0360","50,9780","637,05K","-2,83%"
"18.06.2021","52,4640","55,5060","55,5060","51,8200","1,09M","-5,57%"
"17.06.2021","55,5560","55,3510","57,1630","54,7990","684,99K","0,28%"
"16.06.2021","55,3990","58,1270","58,1270","55,3990","1,05M","-4,82%"
"15.06.2021","58,2060","59,2380","59,3250","58,1450","1,05M","-1,79%"
"14.06.2021","59,2640","59,2590","59,2640","57,0780","1,55M","0,53%"
"13.06.2021","58,9530","55,3660","59,0200","54,2810","1,55M","6,88%"
"12.06.2021","55,1570","56,8000","56,8000","53,8840","1,54M","-2,96%"
"11.06.2021","56,8410","57,9530","60,1440","56,7300","1,79M","-1,80%"
"10.06.2021","57,8810","62,8940","62,8940","57,8810","2,66M","-6,93%"
"09.06.2021","62,1940","56,6890","62,1940","54,0370","3,88M","9,50%"
"08.06.2021","56,8000","57,9540","57,9540","51,8190","3,83M","-2,05%"
"07.06.2021","57,9860","64,0150","64,9950","57,9860","1,84M","-9,44%"
"06.06.2021","64,0310","63,0730","64,5100","63,0730","1,07M","1,48%"
"05.06.2021","63,1000","64,9750","67,0540","62,7140","2,07M","-2,65%"
"04.06.2021","64,8160","69,8430","69,8430","62,1600","2,74M","-7,17%"
"03.06.2021","69,8240","68,2510","70,2420","67,6720","2,24M","2,17%"
